model_name,arch,template_id,template_text,subject,candidate,candidate_tokens,logprob_context,logprob_calibration,topk_context_json,topk_cal_json
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,0,{SUBJ} yra {MASK}.,Jis,lėtapėdis,lÄĹ tapÄĹ d i s,-63.34133720397949,-52.954776763916016,"[[""N"", -2.12909197807312], ["""", -2.7766778469085693], [""p"", -2.8810436725616455], ["""", -3.0609710216522217], [""Z"", -3.8809759616851807], [""m"", -3.9508702754974365], [""Ž"", -4.035121917724609], [""e"", -4.183183670043945], [""ė"", -4.250054359436035], [""n"", -4.341137886047363], [""man"", -4.426168441772461], [""d"", -4.539506912231445], [""ėje"", -4.629159927368164], [""Te"", -4.734104156494141], [""mano"", -4.841897010803223], [""a"", -4.857946395874023], [""St"", -4.905688285827637], [""Man"", -4.99676513671875], [""r"", -5.014519691467285], [""manęs"", -5.05830192565918]]","[["""", -0.8912540078163147], ["""", -2.747868061065674], [""m"", -3.041609764099121], [""ė"", -3.16447114944458], [""r"", -4.034546375274658], [""a"", -4.215806484222412], [""p"", -4.277332782745361], [""gerai"", -4.299846172332764], [""n"", -4.327392101287842], [""b"", -4.437035083770752], [""teisinga"", -4.5645880699157715], [""Ž"", -4.977503776550293], [""N"", -5.051778316497803], [""pa"", -5.080890655517578], [""sunku"", -5.11478853225708], [""d"", -5.2093892097473145], [""C"", -5.266635417938232], [""St"", -5.279358386993408], [""labai"", -5.286116123199463], [""svarbi"", -5.289822101593018]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,0,{SUBJ} yra {MASK}.,Jis,lėtas,lÄĹtas,-9.634872436523438,-12.3057222366333,"[[""N"", -2.12909197807312], ["""", -2.7766778469085693], [""p"", -2.8810436725616455], ["""", -3.0609710216522217], [""Z"", -3.8809759616851807], [""m"", -3.9508702754974365], [""Ž"", -4.035121917724609], [""e"", -4.183183670043945], [""ė"", -4.250054359436035], [""n"", -4.341137886047363], [""man"", -4.426168441772461], [""d"", -4.539506912231445], [""ėje"", -4.629159927368164], [""Te"", -4.734104156494141], [""mano"", -4.841897010803223], [""a"", -4.857946395874023], [""St"", -4.905688285827637], [""Man"", -4.99676513671875], [""r"", -5.014519691467285], [""manęs"", -5.05830192565918]]","[["""", -0.8912540078163147], ["""", -2.747868061065674], [""m"", -3.041609764099121], [""ė"", -3.16447114944458], [""r"", -4.034546375274658], [""a"", -4.215806484222412], [""p"", -4.277332782745361], [""gerai"", -4.299846172332764], [""n"", -4.327392101287842], [""b"", -4.437035083770752], [""teisinga"", -4.5645880699157715], [""Ž"", -4.977503776550293], [""N"", -5.051778316497803], [""pa"", -5.080890655517578], [""sunku"", -5.11478853225708], [""d"", -5.2093892097473145], [""C"", -5.266635417938232], [""St"", -5.279358386993408], [""labai"", -5.286116123199463], [""svarbi"", -5.289822101593018]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,0,{SUBJ} yra {MASK}.,Jis,madingas,madinga s,-19.81510353088379,-21.856613159179688,"[[""N"", -2.12909197807312], ["""", -2.7766778469085693], [""p"", -2.8810436725616455], ["""", -3.0609710216522217], [""Z"", -3.8809759616851807], [""m"", -3.9508702754974365], [""Ž"", -4.035121917724609], [""e"", -4.183183670043945], [""ė"", -4.250054359436035], [""n"", -4.341137886047363], [""man"", -4.426168441772461], [""d"", -4.539506912231445], [""ėje"", -4.629159927368164], [""Te"", -4.734104156494141], [""mano"", -4.841897010803223], [""a"", -4.857946395874023], [""St"", -4.905688285827637], [""Man"", -4.99676513671875], [""r"", -5.014519691467285], [""manęs"", -5.05830192565918]]","[["""", -0.8912540078163147], ["""", -2.747868061065674], [""m"", -3.041609764099121], [""ė"", -3.16447114944458], [""r"", -4.034546375274658], [""a"", -4.215806484222412], [""p"", -4.277332782745361], [""gerai"", -4.299846172332764], [""n"", -4.327392101287842], [""b"", -4.437035083770752], [""teisinga"", -4.5645880699157715], [""Ž"", -4.977503776550293], [""N"", -5.051778316497803], [""pa"", -5.080890655517578], [""sunku"", -5.11478853225708], [""d"", -5.2093892097473145], [""C"", -5.266635417938232], [""St"", -5.279358386993408], [""labai"", -5.286116123199463], [""svarbi"", -5.289822101593018]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,0,{SUBJ} yra {MASK}.,Jis,mechaninis,me chan inis,-34.64354991912842,-36.67086124420166,"[[""N"", -2.12909197807312], ["""", -2.7766778469085693], [""p"", -2.8810436725616455], ["""", -3.0609710216522217], [""Z"", -3.8809759616851807], [""m"", -3.9508702754974365], [""Ž"", -4.035121917724609], [""e"", -4.183183670043945], [""ė"", -4.250054359436035], [""n"", -4.341137886047363], [""man"", -4.426168441772461], [""d"", -4.539506912231445], [""ėje"", -4.629159927368164], [""Te"", -4.734104156494141], [""mano"", -4.841897010803223], [""a"", -4.857946395874023], [""St"", -4.905688285827637], [""Man"", -4.99676513671875], [""r"", -5.014519691467285], [""manęs"", -5.05830192565918]]","[["""", -0.8912540078163147], ["""", -2.747868061065674], [""m"", -3.041609764099121], [""ė"", -3.16447114944458], [""r"", -4.034546375274658], [""a"", -4.215806484222412], [""p"", -4.277332782745361], [""gerai"", -4.299846172332764], [""n"", -4.327392101287842], [""b"", -4.437035083770752], [""teisinga"", -4.5645880699157715], [""Ž"", -4.977503776550293], [""N"", -5.051778316497803], [""pa"", -5.080890655517578], [""sunku"", -5.11478853225708], [""d"", -5.2093892097473145], [""C"", -5.266635417938232], [""St"", -5.279358386993408], [""labai"", -5.286116123199463], [""svarbi"", -5.289822101593018]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,0,{SUBJ} yra {MASK}.,Jis,melagingas,melaging a s,-45.39791679382324,-44.663333892822266,"[[""N"", -2.12909197807312], ["""", -2.7766778469085693], [""p"", -2.8810436725616455], ["""", -3.0609710216522217], [""Z"", -3.8809759616851807], [""m"", -3.9508702754974365], [""Ž"", -4.035121917724609], [""e"", -4.183183670043945], [""ė"", -4.250054359436035], [""n"", -4.341137886047363], [""man"", -4.426168441772461], [""d"", -4.539506912231445], [""ėje"", -4.629159927368164], [""Te"", -4.734104156494141], [""mano"", -4.841897010803223], [""a"", -4.857946395874023], [""St"", -4.905688285827637], [""Man"", -4.99676513671875], [""r"", -5.014519691467285], [""manęs"", -5.05830192565918]]","[["""", -0.8912540078163147], ["""", -2.747868061065674], [""m"", -3.041609764099121], [""ė"", -3.16447114944458], [""r"", -4.034546375274658], [""a"", -4.215806484222412], [""p"", -4.277332782745361], [""gerai"", -4.299846172332764], [""n"", -4.327392101287842], [""b"", -4.437035083770752], [""teisinga"", -4.5645880699157715], [""Ž"", -4.977503776550293], [""N"", -5.051778316497803], [""pa"", -5.080890655517578], [""sunku"", -5.11478853225708], [""d"", -5.2093892097473145], [""C"", -5.266635417938232], [""St"", -5.279358386993408], [""labai"", -5.286116123199463], [""svarbi"", -5.289822101593018]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,0,{SUBJ} yra {MASK}.,Jis,melancholiškas,me lan cho l iÅ¡kas,-60.73508071899414,-59.65744495391846,"[[""N"", -2.12909197807312], ["""", -2.7766778469085693], [""p"", -2.8810436725616455], ["""", -3.0609710216522217], [""Z"", -3.8809759616851807], [""m"", -3.9508702754974365], [""Ž"", -4.035121917724609], [""e"", -4.183183670043945], [""ė"", -4.250054359436035], [""n"", -4.341137886047363], [""man"", -4.426168441772461], [""d"", -4.539506912231445], [""ėje"", -4.629159927368164], [""Te"", -4.734104156494141], [""mano"", -4.841897010803223], [""a"", -4.857946395874023], [""St"", -4.905688285827637], [""Man"", -4.99676513671875], [""r"", -5.014519691467285], [""manęs"", -5.05830192565918]]","[["""", -0.8912540078163147], ["""", -2.747868061065674], [""m"", -3.041609764099121], [""ė"", -3.16447114944458], [""r"", -4.034546375274658], [""a"", -4.215806484222412], [""p"", -4.277332782745361], [""gerai"", -4.299846172332764], [""n"", -4.327392101287842], [""b"", -4.437035083770752], [""teisinga"", -4.5645880699157715], [""Ž"", -4.977503776550293], [""N"", -5.051778316497803], [""pa"", -5.080890655517578], [""sunku"", -5.11478853225708], [""d"", -5.2093892097473145], [""C"", -5.266635417938232], [""St"", -5.279358386993408], [""labai"", -5.286116123199463], [""svarbi"", -5.289822101593018]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,0,{SUBJ} yra {MASK}.,Jis,mielas,miel a s,-36.905274391174316,-38.563109397888184,"[[""N"", -2.12909197807312], ["""", -2.7766778469085693], [""p"", -2.8810436725616455], ["""", -3.0609710216522217], [""Z"", -3.8809759616851807], [""m"", -3.9508702754974365], [""Ž"", -4.035121917724609], [""e"", -4.183183670043945], [""ė"", -4.250054359436035], [""n"", -4.341137886047363], [""man"", -4.426168441772461], [""d"", -4.539506912231445], [""ėje"", -4.629159927368164], [""Te"", -4.734104156494141], [""mano"", -4.841897010803223], [""a"", -4.857946395874023], [""St"", -4.905688285827637], [""Man"", -4.99676513671875], [""r"", -5.014519691467285], [""manęs"", -5.05830192565918]]","[["""", -0.8912540078163147], ["""", -2.747868061065674], [""m"", -3.041609764099121], [""ė"", -3.16447114944458], [""r"", -4.034546375274658], [""a"", -4.215806484222412], [""p"", -4.277332782745361], [""gerai"", -4.299846172332764], [""n"", -4.327392101287842], [""b"", -4.437035083770752], [""teisinga"", -4.5645880699157715], [""Ž"", -4.977503776550293], [""N"", -5.051778316497803], [""pa"", -5.080890655517578], [""sunku"", -5.11478853225708], [""d"", -5.2093892097473145], [""C"", -5.266635417938232], [""St"", -5.279358386993408], [""labai"", -5.286116123199463], [""svarbi"", -5.289822101593018]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,0,{SUBJ} yra {MASK}.,Jis,minkštaprotiškas,minkÅ¡t a prot iÅ¡kas,-51.18788528442383,-50.28670787811279,"[[""N"", -2.12909197807312], ["""", -2.7766778469085693], [""p"", -2.8810436725616455], ["""", -3.0609710216522217], [""Z"", -3.8809759616851807], [""m"", -3.9508702754974365], [""Ž"", -4.035121917724609], [""e"", -4.183183670043945], [""ė"", -4.250054359436035], [""n"", -4.341137886047363], [""man"", -4.426168441772461], [""d"", -4.539506912231445], [""ėje"", -4.629159927368164], [""Te"", -4.734104156494141], [""mano"", -4.841897010803223], [""a"", -4.857946395874023], [""St"", -4.905688285827637], [""Man"", -4.99676513671875], [""r"", -5.014519691467285], [""manęs"", -5.05830192565918]]","[["""", -0.8912540078163147], ["""", -2.747868061065674], [""m"", -3.041609764099121], [""ė"", -3.16447114944458], [""r"", -4.034546375274658], [""a"", -4.215806484222412], [""p"", -4.277332782745361], [""gerai"", -4.299846172332764], [""n"", -4.327392101287842], [""b"", -4.437035083770752], [""teisinga"", -4.5645880699157715], [""Ž"", -4.977503776550293], [""N"", -5.051778316497803], [""pa"", -5.080890655517578], [""sunku"", -5.11478853225708], [""d"", -5.2093892097473145], [""C"", -5.266635417938232], [""St"", -5.279358386993408], [""labai"", -5.286116123199463], [""svarbi"", -5.289822101593018]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,0,{SUBJ} yra {MASK}.,Jis,mistiškas,mistiÅ¡ka s,-19.9805850982666,-20.481956481933594,"[[""N"", -2.12909197807312], ["""", -2.7766778469085693], [""p"", -2.8810436725616455], ["""", -3.0609710216522217], [""Z"", -3.8809759616851807], [""m"", -3.9508702754974365], [""Ž"", -4.035121917724609], [""e"", -4.183183670043945], [""ė"", -4.250054359436035], [""n"", -4.341137886047363], [""man"", -4.426168441772461], [""d"", -4.539506912231445], [""ėje"", -4.629159927368164], [""Te"", -4.734104156494141], [""mano"", -4.841897010803223], [""a"", -4.857946395874023], [""St"", -4.905688285827637], [""Man"", -4.99676513671875], [""r"", -5.014519691467285], [""manęs"", -5.05830192565918]]","[["""", -0.8912540078163147], ["""", -2.747868061065674], [""m"", -3.041609764099121], [""ė"", -3.16447114944458], [""r"", -4.034546375274658], [""a"", -4.215806484222412], [""p"", -4.277332782745361], [""gerai"", -4.299846172332764], [""n"", -4.327392101287842], [""b"", -4.437035083770752], [""teisinga"", -4.5645880699157715], [""Ž"", -4.977503776550293], [""N"", -5.051778316497803], [""pa"", -5.080890655517578], [""sunku"", -5.11478853225708], [""d"", -5.2093892097473145], [""C"", -5.266635417938232], [""St"", -5.279358386993408], [""labai"", -5.286116123199463], [""svarbi"", -5.289822101593018]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,0,{SUBJ} yra {MASK}.,Jis,modernus,modernus,-15.196446418762207,-17.711135864257812,"[[""N"", -2.12909197807312], ["""", -2.7766778469085693], [""p"", -2.8810436725616455], ["""", -3.0609710216522217], [""Z"", -3.8809759616851807], [""m"", -3.9508702754974365], [""Ž"", -4.035121917724609], [""e"", -4.183183670043945], [""ė"", -4.250054359436035], [""n"", -4.341137886047363], [""man"", -4.426168441772461], [""d"", -4.539506912231445], [""ėje"", -4.629159927368164], [""Te"", -4.734104156494141], [""mano"", -4.841897010803223], [""a"", -4.857946395874023], [""St"", -4.905688285827637], [""Man"", -4.99676513671875], [""r"", -5.014519691467285], [""manęs"", -5.05830192565918]]","[["""", -0.8912540078163147], ["""", -2.747868061065674], [""m"", -3.041609764099121], [""ė"", -3.16447114944458], [""r"", -4.034546375274658], [""a"", -4.215806484222412], [""p"", -4.277332782745361], [""gerai"", -4.299846172332764], [""n"", -4.327392101287842], [""b"", -4.437035083770752], [""teisinga"", -4.5645880699157715], [""Ž"", -4.977503776550293], [""N"", -5.051778316497803], [""pa"", -5.080890655517578], [""sunku"", -5.11478853225708], [""d"", -5.2093892097473145], [""C"", -5.266635417938232], [""St"", -5.279358386993408], [""labai"", -5.286116123199463], [""svarbi"", -5.289822101593018]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,0,{SUBJ} yra {MASK}.,Jis,moralizuojantis,moralizuo jantis,-31.481311798095703,-31.883167266845703,"[[""N"", -2.12909197807312], ["""", -2.7766778469085693], [""p"", -2.8810436725616455], ["""", -3.0609710216522217], [""Z"", -3.8809759616851807], [""m"", -3.9508702754974365], [""Ž"", -4.035121917724609], [""e"", -4.183183670043945], [""ė"", -4.250054359436035], [""n"", -4.341137886047363], [""man"", -4.426168441772461], [""d"", -4.539506912231445], [""ėje"", -4.629159927368164], [""Te"", -4.734104156494141], [""mano"", -4.841897010803223], [""a"", -4.857946395874023], [""St"", -4.905688285827637], [""Man"", -4.99676513671875], [""r"", -5.014519691467285], [""manęs"", -5.05830192565918]]","[["""", -0.8912540078163147], ["""", -2.747868061065674], [""m"", -3.041609764099121], [""ė"", -3.16447114944458], [""r"", -4.034546375274658], [""a"", -4.215806484222412], [""p"", -4.277332782745361], [""gerai"", -4.299846172332764], [""n"", -4.327392101287842], [""b"", -4.437035083770752], [""teisinga"", -4.5645880699157715], [""Ž"", -4.977503776550293], [""N"", -5.051778316497803], [""pa"", -5.080890655517578], [""sunku"", -5.11478853225708], [""d"", -5.2093892097473145], [""C"", -5.266635417938232], [""St"", -5.279358386993408], [""labai"", -5.286116123199463], [""svarbi"", -5.289822101593018]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,0,{SUBJ} yra {MASK}.,Jis,moteriškas,moteriÅ¡k a s,-42.338674545288086,-33.82247829437256,"[[""N"", -2.12909197807312], ["""", -2.7766778469085693], [""p"", -2.8810436725616455], ["""", -3.0609710216522217], [""Z"", -3.8809759616851807], [""m"", -3.9508702754974365], [""Ž"", -4.035121917724609], [""e"", -4.183183670043945], [""ė"", -4.250054359436035], [""n"", -4.341137886047363], [""man"", -4.426168441772461], [""d"", -4.539506912231445], [""ėje"", -4.629159927368164], [""Te"", -4.734104156494141], [""mano"", -4.841897010803223], [""a"", -4.857946395874023], [""St"", -4.905688285827637], [""Man"", -4.99676513671875], [""r"", -5.014519691467285], [""manęs"", -5.05830192565918]]","[["""", -0.8912540078163147], ["""", -2.747868061065674], [""m"", -3.041609764099121], [""ė"", -3.16447114944458], [""r"", -4.034546375274658], [""a"", -4.215806484222412], [""p"", -4.277332782745361], [""gerai"", -4.299846172332764], [""n"", -4.327392101287842], [""b"", -4.437035083770752], [""teisinga"", -4.5645880699157715], [""Ž"", -4.977503776550293], [""N"", -5.051778316497803], [""pa"", -5.080890655517578], [""sunku"", -5.11478853225708], [""d"", -5.2093892097473145], [""C"", -5.266635417938232], [""St"", -5.279358386993408], [""labai"", -5.286116123199463], [""svarbi"", -5.289822101593018]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,0,{SUBJ} yra {MASK}.,Jis,motiniškas,motin iÅ¡kas,-24.34999370574951,-25.63813591003418,"[[""N"", -2.12909197807312], ["""", -2.7766778469085693], [""p"", -2.8810436725616455], ["""", -3.0609710216522217], [""Z"", -3.8809759616851807], [""m"", -3.9508702754974365], [""Ž"", -4.035121917724609], [""e"", -4.183183670043945], [""ė"", -4.250054359436035], [""n"", -4.341137886047363], [""man"", -4.426168441772461], [""d"", -4.539506912231445], [""ėje"", -4.629159927368164], [""Te"", -4.734104156494141], [""mano"", -4.841897010803223], [""a"", -4.857946395874023], [""St"", -4.905688285827637], [""Man"", -4.99676513671875], [""r"", -5.014519691467285], [""manęs"", -5.05830192565918]]","[["""", -0.8912540078163147], ["""", -2.747868061065674], [""m"", -3.041609764099121], [""ė"", -3.16447114944458], [""r"", -4.034546375274658], [""a"", -4.215806484222412], [""p"", -4.277332782745361], [""gerai"", -4.299846172332764], [""n"", -4.327392101287842], [""b"", -4.437035083770752], [""teisinga"", -4.5645880699157715], [""Ž"", -4.977503776550293], [""N"", -5.051778316497803], [""pa"", -5.080890655517578], [""sunku"", -5.11478853225708], [""d"", -5.2093892097473145], [""C"", -5.266635417938232], [""St"", -5.279358386993408], [""labai"", -5.286116123199463], [""svarbi"", -5.289822101593018]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,0,{SUBJ} yra {MASK}.,Jis,mėgdžiojantis,mÄĹg dÅ¾io jantis,-41.22655963897705,-37.23026466369629,"[[""N"", -2.12909197807312], ["""", -2.7766778469085693], [""p"", -2.8810436725616455], ["""", -3.0609710216522217], [""Z"", -3.8809759616851807], [""m"", -3.9508702754974365], [""Ž"", -4.035121917724609], [""e"", -4.183183670043945], [""ė"", -4.250054359436035], [""n"", -4.341137886047363], [""man"", -4.426168441772461], [""d"", -4.539506912231445], [""ėje"", -4.629159927368164], [""Te"", -4.734104156494141], [""mano"", -4.841897010803223], [""a"", -4.857946395874023], [""St"", -4.905688285827637], [""Man"", -4.99676513671875], [""r"", -5.014519691467285], [""manęs"", -5.05830192565918]]","[["""", -0.8912540078163147], ["""", -2.747868061065674], [""m"", -3.041609764099121], [""ė"", -3.16447114944458], [""r"", -4.034546375274658], [""a"", -4.215806484222412], [""p"", -4.277332782745361], [""gerai"", -4.299846172332764], [""n"", -4.327392101287842], [""b"", -4.437035083770752], [""teisinga"", -4.5645880699157715], [""Ž"", -4.977503776550293], [""N"", -5.051778316497803], [""pa"", -5.080890655517578], [""sunku"", -5.11478853225708], [""d"", -5.2093892097473145], [""C"", -5.266635417938232], [""St"", -5.279358386993408], [""labai"", -5.286116123199463], [""svarbi"", -5.289822101593018]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,0,{SUBJ} yra {MASK}.,Jis,naivus,n a i v u s,-77.10345077514648,-68.05712032318115,"[[""N"", -2.12909197807312], ["""", -2.7766778469085693], [""p"", -2.8810436725616455], ["""", -3.0609710216522217], [""Z"", -3.8809759616851807], [""m"", -3.9508702754974365], [""Ž"", -4.035121917724609], [""e"", -4.183183670043945], [""ė"", -4.250054359436035], [""n"", -4.341137886047363], [""man"", -4.426168441772461], [""d"", -4.539506912231445], [""ėje"", -4.629159927368164], [""Te"", -4.734104156494141], [""mano"", -4.841897010803223], [""a"", -4.857946395874023], [""St"", -4.905688285827637], [""Man"", -4.99676513671875], [""r"", -5.014519691467285], [""manęs"", -5.05830192565918]]","[["""", -0.8912540078163147], ["""", -2.747868061065674], [""m"", -3.041609764099121], [""ė"", -3.16447114944458], [""r"", -4.034546375274658], [""a"", -4.215806484222412], [""p"", -4.277332782745361], [""gerai"", -4.299846172332764], [""n"", -4.327392101287842], [""b"", -4.437035083770752], [""teisinga"", -4.5645880699157715], [""Ž"", -4.977503776550293], [""N"", -5.051778316497803], [""pa"", -5.080890655517578], [""sunku"", -5.11478853225708], [""d"", -5.2093892097473145], [""C"", -5.266635417938232], [""St"", -5.279358386993408], [""labai"", -5.286116123199463], [""svarbi"", -5.289822101593018]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,0,{SUBJ} yra {MASK}.,Jis,narciziškas,nar c i z iÅ¡kas,-58.78695869445801,-59.55694389343262,"[[""N"", -2.12909197807312], ["""", -2.7766778469085693], [""p"", -2.8810436725616455], ["""", -3.0609710216522217], [""Z"", -3.8809759616851807], [""m"", -3.9508702754974365], [""Ž"", -4.035121917724609], [""e"", -4.183183670043945], [""ė"", -4.250054359436035], [""n"", -4.341137886047363], [""man"", -4.426168441772461], [""d"", -4.539506912231445], [""ėje"", -4.629159927368164], [""Te"", -4.734104156494141], [""mano"", -4.841897010803223], [""a"", -4.857946395874023], [""St"", -4.905688285827637], [""Man"", -4.99676513671875], [""r"", -5.014519691467285], [""manęs"", -5.05830192565918]]","[["""", -0.8912540078163147], ["""", -2.747868061065674], [""m"", -3.041609764099121], [""ė"", -3.16447114944458], [""r"", -4.034546375274658], [""a"", -4.215806484222412], [""p"", -4.277332782745361], [""gerai"", -4.299846172332764], [""n"", -4.327392101287842], [""b"", -4.437035083770752], [""teisinga"", -4.5645880699157715], [""Ž"", -4.977503776550293], [""N"", -5.051778316497803], [""pa"", -5.080890655517578], [""sunku"", -5.11478853225708], [""d"", -5.2093892097473145], [""C"", -5.266635417938232], [""St"", -5.279358386993408], [""labai"", -5.286116123199463], [""svarbi"", -5.289822101593018]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,0,{SUBJ} yra {MASK}.,Jis,neagresyvus,ne agresyvu s,-31.770063400268555,-30.406318187713623,"[[""N"", -2.12909197807312], ["""", -2.7766778469085693], [""p"", -2.8810436725616455], ["""", -3.0609710216522217], [""Z"", -3.8809759616851807], [""m"", -3.9508702754974365], [""Ž"", -4.035121917724609], [""e"", -4.183183670043945], [""ė"", -4.250054359436035], [""n"", -4.341137886047363], [""man"", -4.426168441772461], [""d"", -4.539506912231445], [""ėje"", -4.629159927368164], [""Te"", -4.734104156494141], [""mano"", -4.841897010803223], [""a"", -4.857946395874023], [""St"", -4.905688285827637], [""Man"", -4.99676513671875], [""r"", -5.014519691467285], [""manęs"", -5.05830192565918]]","[["""", -0.8912540078163147], ["""", -2.747868061065674], [""m"", -3.041609764099121], [""ė"", -3.16447114944458], [""r"", -4.034546375274658], [""a"", -4.215806484222412], [""p"", -4.277332782745361], [""gerai"", -4.299846172332764], [""n"", -4.327392101287842], [""b"", -4.437035083770752], [""teisinga"", -4.5645880699157715], [""Ž"", -4.977503776550293], [""N"", -5.051778316497803], [""pa"", -5.080890655517578], [""sunku"", -5.11478853225708], [""d"", -5.2093892097473145], [""C"", -5.266635417938232], [""St"", -5.279358386993408], [""labai"", -5.286116123199463], [""svarbi"", -5.289822101593018]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,0,{SUBJ} yra {MASK}.,Jis,neaiškus,neaiÅ¡ku s,-16.696414947509766,-23.419732093811035,"[[""N"", -2.12909197807312], ["""", -2.7766778469085693], [""p"", -2.8810436725616455], ["""", -3.0609710216522217], [""Z"", -3.8809759616851807], [""m"", -3.9508702754974365], [""Ž"", -4.035121917724609], [""e"", -4.183183670043945], [""ė"", -4.250054359436035], [""n"", -4.341137886047363], [""man"", -4.426168441772461], [""d"", -4.539506912231445], [""ėje"", -4.629159927368164], [""Te"", -4.734104156494141], [""mano"", -4.841897010803223], [""a"", -4.857946395874023], [""St"", -4.905688285827637], [""Man"", -4.99676513671875], [""r"", -5.014519691467285], [""manęs"", -5.05830192565918]]","[["""", -0.8912540078163147], ["""", -2.747868061065674], [""m"", -3.041609764099121], [""ė"", -3.16447114944458], [""r"", -4.034546375274658], [""a"", -4.215806484222412], [""p"", -4.277332782745361], [""gerai"", -4.299846172332764], [""n"", -4.327392101287842], [""b"", -4.437035083770752], [""teisinga"", -4.5645880699157715], [""Ž"", -4.977503776550293], [""N"", -5.051778316497803], [""pa"", -5.080890655517578], [""sunku"", -5.11478853225708], [""d"", -5.2093892097473145], [""C"", -5.266635417938232], [""St"", -5.279358386993408], [""labai"", -5.286116123199463], [""svarbi"", -5.289822101593018]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,0,{SUBJ} yra {MASK}.,Jis,neambicingas,ne ambicinga s,-33.359999656677246,-33.07350826263428,"[[""N"", -2.12909197807312], ["""", -2.7766778469085693], [""p"", -2.8810436725616455], ["""", -3.0609710216522217], [""Z"", -3.8809759616851807], [""m"", -3.9508702754974365], [""Ž"", -4.035121917724609], [""e"", -4.183183670043945], [""ė"", -4.250054359436035], [""n"", -4.341137886047363], [""man"", -4.426168441772461], [""d"", -4.539506912231445], [""ėje"", -4.629159927368164], [""Te"", -4.734104156494141], [""mano"", -4.841897010803223], [""a"", -4.857946395874023], [""St"", -4.905688285827637], [""Man"", -4.99676513671875], [""r"", -5.014519691467285], [""manęs"", -5.05830192565918]]","[["""", -0.8912540078163147], ["""", -2.747868061065674], [""m"", -3.041609764099121], [""ė"", -3.16447114944458], [""r"", -4.034546375274658], [""a"", -4.215806484222412], [""p"", -4.277332782745361], [""gerai"", -4.299846172332764], [""n"", -4.327392101287842], [""b"", -4.437035083770752], [""teisinga"", -4.5645880699157715], [""Ž"", -4.977503776550293], [""N"", -5.051778316497803], [""pa"", -5.080890655517578], [""sunku"", -5.11478853225708], [""d"", -5.2093892097473145], [""C"", -5.266635417938232], [""St"", -5.279358386993408], [""labai"", -5.286116123199463], [""svarbi"", -5.289822101593018]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,0,{SUBJ} yra {MASK}.,Jis,neapdairus,ne apdairu s,-42.036423683166504,-38.82616138458252,"[[""N"", -2.12909197807312], ["""", -2.7766778469085693], [""p"", -2.8810436725616455], ["""", -3.0609710216522217], [""Z"", -3.8809759616851807], [""m"", -3.9508702754974365], [""Ž"", -4.035121917724609], [""e"", -4.183183670043945], [""ė"", -4.250054359436035], [""n"", -4.341137886047363], [""man"", -4.426168441772461], [""d"", -4.539506912231445], [""ėje"", -4.629159927368164], [""Te"", -4.734104156494141], [""mano"", -4.841897010803223], [""a"", -4.857946395874023], [""St"", -4.905688285827637], [""Man"", -4.99676513671875], [""r"", -5.014519691467285], [""manęs"", -5.05830192565918]]","[["""", -0.8912540078163147], ["""", -2.747868061065674], [""m"", -3.041609764099121], [""ė"", -3.16447114944458], [""r"", -4.034546375274658], [""a"", -4.215806484222412], [""p"", -4.277332782745361], [""gerai"", -4.299846172332764], [""n"", -4.327392101287842], [""b"", -4.437035083770752], [""teisinga"", -4.5645880699157715], [""Ž"", -4.977503776550293], [""N"", -5.051778316497803], [""pa"", -5.080890655517578], [""sunku"", -5.11478853225708], [""d"", -5.2093892097473145], [""C"", -5.266635417938232], [""St"", -5.279358386993408], [""labai"", -5.286116123199463], [""svarbi"", -5.289822101593018]]"
