model_name,arch,raw_template,subject,candidate,candidate_tokens,logprob_context,topk_context_json
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,<mask> yra {CAND},Ji,hipnotizuojantis,▁hipnotizuo jantis,-5.536562919616699,"[[""Tai"", -1.5363729000091553], [""Vienas"", -3.0000808238983154], [""Kas"", -3.119863271713257], [""Kur"", -3.709517240524292], [""3"", -3.8418691158294678], [""Spektaklis"", -3.8555142879486084], [""Žmogus"", -3.885181188583374], [""Koks"", -3.9449775218963623], [""Jonas"", -3.9597489833831787], [""1"", -3.9664523601531982], [""Koncertas"", -4.049918174743652], [""5"", -4.183612823486328], [""4"", -4.2621049880981445], [""Ne"", -4.265932083129883], [""2"", -4.373682022094727], [""Kaip"", -4.37729549407959], [""Tu"", -4.48258113861084], [""Du"", -4.543271064758301], [""Naujas"", -4.609269142150879], [""Petras"", -4.634835243225098]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,<mask> yra {CAND},Jis,impulsyvus,▁impulsyv us,-18.68973731994629,"[[""Tai"", -1.1303536891937256], [""Kas"", -1.631650686264038], [""Žmogus"", -3.2119710445404053], [""Koks"", -3.6968610286712646], [""Kai"", -3.813697576522827], [""Tu"", -3.977935552597046], [""Vienas"", -4.151485443115234], [""Dabar"", -4.367029190063477], [""Ir"", -4.473413467407227], [""Tada"", -4.490313529968262], [""Kur"", -4.568235397338867], [""Kada"", -4.656031608581543], [""Koncertas"", -4.678131103515625], [""Spektaklis"", -4.699850082397461], [""Muzika"", -4.714513778686523], [""Ne"", -4.7178449630737305], [""Man"", -4.749046325683594], [""Jonas"", -4.762877464294434], [""Laimė"", -4.905359268188477], [""Vakar"", -4.934443473815918]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,<mask> yra {CAND},Ji,impulsyvus,▁impulsyv us,-5.411280632019043,"[[""Tai"", -1.1303536891937256], [""Kas"", -1.631650686264038], [""Žmogus"", -3.2119710445404053], [""Koks"", -3.6968610286712646], [""Kai"", -3.813697576522827], [""Tu"", -3.977935552597046], [""Vienas"", -4.151485443115234], [""Dabar"", -4.367029190063477], [""Ir"", -4.473413467407227], [""Tada"", -4.490313529968262], [""Kur"", -4.568235397338867], [""Kada"", -4.656031608581543], [""Koncertas"", -4.678131103515625], [""Spektaklis"", -4.699850082397461], [""Muzika"", -4.714513778686523], [""Ne"", -4.7178449630737305], [""Man"", -4.749046325683594], [""Jonas"", -4.762877464294434], [""Laimė"", -4.905359268188477], [""Vakar"", -4.934443473815918]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,<mask> yra {CAND},Jis,inertiškas,▁inertišk a s,-15.316076278686523,"[[""Tai"", -1.593108892440796], [""Žmogus"", -1.6481282711029053], [""Kas"", -2.388028860092163], [""Vienas"", -3.209261655807495], [""Spektaklis"", -3.6465060710906982], [""Koncertas"", -3.660656690597534], [""Koks"", -4.00164794921875], [""Kova"", -4.018673896789551], [""Deivis"", -4.175957679748535], [""Jonas"", -4.2530059814453125], [""Muzika"", -4.450448036193848], [""Tu"", -4.469830513000488], [""Petras"", -4.632596015930176], [""Kai"", -4.656369209289551], [""V.Landsbergis"", -4.669219970703125], [""Vakar"", -4.846858978271484], [""Dabar"", -4.852297782897949], [""Vėl"", -4.958495140075684], [""Dievas"", -5.004716873168945], [""Landsbergis"", -5.012683868408203]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,<mask> yra {CAND},Ji,inertiškas,▁inertišk a s,-6.83907413482666,"[[""Tai"", -1.593108892440796], [""Žmogus"", -1.6481282711029053], [""Kas"", -2.388028860092163], [""Vienas"", -3.209261655807495], [""Spektaklis"", -3.6465060710906982], [""Koncertas"", -3.660656690597534], [""Koks"", -4.00164794921875], [""Kova"", -4.018673896789551], [""Deivis"", -4.175957679748535], [""Jonas"", -4.2530059814453125], [""Muzika"", -4.450448036193848], [""Tu"", -4.469830513000488], [""Petras"", -4.632596015930176], [""Kai"", -4.656369209289551], [""V.Landsbergis"", -4.669219970703125], [""Vakar"", -4.846858978271484], [""Dabar"", -4.852297782897949], [""Vėl"", -4.958495140075684], [""Dievas"", -5.004716873168945], [""Landsbergis"", -5.012683868408203]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,<mask> yra {CAND},Jis,intelektualus,▁intelektu alus,-18.454265117645264,"[[""Kas"", -1.0529230833053589], [""Tai"", -1.3280590772628784], [""Kur"", -2.7586612701416016], [""Koks"", -3.2686691284179688], [""Žmogus"", -3.649984359741211], [""Kaip"", -4.3720855712890625], [""Vilnius"", -4.69439697265625], [""Kai"", -4.728729248046875], [""Kada"", -4.77947998046875], [""Muzika"", -4.840808868408203], [""Spektaklis"", -4.963494300842285], [""Tu"", -5.246718406677246], [""Ne"", -5.4047698974609375], [""Ar"", -5.42918586730957], [""Žmonės"", -5.4347639083862305], [""Lietuva"", -5.494533538818359], [""Dabar"", -5.527032852172852], [""Čia"", -5.539616584777832], [""„Žalgiris“"", -5.572168350219727], [""Jonas"", -5.590568542480469]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,<mask> yra {CAND},Ji,intelektualus,▁intelektu alus,-6.636284828186035,"[[""Kas"", -1.0529230833053589], [""Tai"", -1.3280590772628784], [""Kur"", -2.7586612701416016], [""Koks"", -3.2686691284179688], [""Žmogus"", -3.649984359741211], [""Kaip"", -4.3720855712890625], [""Vilnius"", -4.69439697265625], [""Kai"", -4.728729248046875], [""Kada"", -4.77947998046875], [""Muzika"", -4.840808868408203], [""Spektaklis"", -4.963494300842285], [""Tu"", -5.246718406677246], [""Ne"", -5.4047698974609375], [""Ar"", -5.42918586730957], [""Žmonės"", -5.4347639083862305], [""Lietuva"", -5.494533538818359], [""Dabar"", -5.527032852172852], [""Čia"", -5.539616584777832], [""„Žalgiris“"", -5.572168350219727], [""Jonas"", -5.590568542480469]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,<mask> yra {CAND},Jis,irzlus,▁ir z l us,-20.495929718017578,"[[""Kas"", -2.0679891109466553], [""Tai"", -2.3032491207122803], [""Petras"", -3.512078046798706], [""Žmogus"", -3.672152280807495], [""Jonas"", -3.6760003566741943], [""Tu"", -3.718076467514038], [""Jie"", -3.7643306255340576], [""Žmonės"", -3.9086196422576904], [""Dabar"", -4.259779930114746], [""Du"", -4.319022178649902], [""Mes"", -4.545114517211914], [""Man"", -4.5652360916137695], [""Šeima"", -4.676000595092773], [""Ne"", -4.732507705688477], [""Šiandien"", -4.733392715454102], [""Kai"", -4.748056411743164], [""Viena"", -4.79634952545166], [""Paulauskas"", -4.838898658752441], [""Ji"", -4.863763809204102], [""Kiti"", -4.882478713989258]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,<mask> yra {CAND},Ji,irzlus,▁ir z l us,-4.863763809204102,"[[""Kas"", -2.0679891109466553], [""Tai"", -2.3032491207122803], [""Petras"", -3.512078046798706], [""Žmogus"", -3.672152280807495], [""Jonas"", -3.6760003566741943], [""Tu"", -3.718076467514038], [""Jie"", -3.7643306255340576], [""Žmonės"", -3.9086196422576904], [""Dabar"", -4.259779930114746], [""Du"", -4.319022178649902], [""Mes"", -4.545114517211914], [""Man"", -4.5652360916137695], [""Šeima"", -4.676000595092773], [""Ne"", -4.732507705688477], [""Šiandien"", -4.733392715454102], [""Kai"", -4.748056411743164], [""Viena"", -4.79634952545166], [""Paulauskas"", -4.838898658752441], [""Ji"", -4.863763809204102], [""Kiti"", -4.882478713989258]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,<mask> yra {CAND},Jis,išdavikiškas,▁išdavik iškas,-19.15320110321045,"[[""Tai"", -1.301108479499817], [""Koks"", -2.3390398025512695], [""Kas"", -2.449708938598633], [""Spektaklis"", -3.078110694885254], [""Kur"", -3.1936702728271484], [""Kaip"", -3.2619524002075195], [""Koncertas"", -3.3829545974731445], [""Kai"", -3.5775346755981445], [""Vienas"", -3.854922294616699], [""Tu"", -4.188214302062988], [""Žmogus"", -4.313777923583984], [""Ne"", -4.471657752990723], [""Kada"", -4.506829261779785], [""Tada"", -4.711138725280762], [""Muzika"", -4.8379316329956055], [""Petras"", -5.0255022048950195], [""Ar"", -5.059210777282715], [""Kol"", -5.10302734375], [""Ir"", -5.110471725463867], [""Jonas"", -5.127397537231445]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,<mask> yra {CAND},Ji,išdavikiškas,▁išdavik iškas,-5.984256744384766,"[[""Tai"", -1.301108479499817], [""Koks"", -2.3390398025512695], [""Kas"", -2.449708938598633], [""Spektaklis"", -3.078110694885254], [""Kur"", -3.1936702728271484], [""Kaip"", -3.2619524002075195], [""Koncertas"", -3.3829545974731445], [""Kai"", -3.5775346755981445], [""Vienas"", -3.854922294616699], [""Tu"", -4.188214302062988], [""Žmogus"", -4.313777923583984], [""Ne"", -4.471657752990723], [""Kada"", -4.506829261779785], [""Tada"", -4.711138725280762], [""Muzika"", -4.8379316329956055], [""Petras"", -5.0255022048950195], [""Ar"", -5.059210777282715], [""Kol"", -5.10302734375], [""Ir"", -5.110471725463867], [""Jonas"", -5.127397537231445]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,<mask> yra {CAND},Jis,išdidus,▁iš did us,-20.644115924835205,"[[""Tai"", -2.27830171585083], [""Žmogus"", -2.5130467414855957], [""Mama"", -2.8235325813293457], [""Jonas"", -3.2107834815979004], [""Tu"", -3.3995795249938965], [""Žmonės"", -3.683903217315674], [""Petras"", -3.729048252105713], [""Vytautas"", -3.979523181915283], [""Lietuva"", -3.991590976715088], [""Kas"", -4.023045063018799], [""Man"", -4.0484089851379395], [""Eglė"", -4.120152950286865], [""Moteris"", -4.139486789703369], [""Ji"", -4.215127468109131], [""Laimė"", -4.2215256690979], [""Šeima"", -4.286634922027588], [""Daina"", -4.396069049835205], [""Visi"", -4.487797260284424], [""Vienas"", -4.6111531257629395], [""Jie"", -4.644343852996826]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,<mask> yra {CAND},Ji,išdidus,▁iš did us,-4.215127468109131,"[[""Tai"", -2.27830171585083], [""Žmogus"", -2.5130467414855957], [""Mama"", -2.8235325813293457], [""Jonas"", -3.2107834815979004], [""Tu"", -3.3995795249938965], [""Žmonės"", -3.683903217315674], [""Petras"", -3.729048252105713], [""Vytautas"", -3.979523181915283], [""Lietuva"", -3.991590976715088], [""Kas"", -4.023045063018799], [""Man"", -4.0484089851379395], [""Eglė"", -4.120152950286865], [""Moteris"", -4.139486789703369], [""Ji"", -4.215127468109131], [""Laimė"", -4.2215256690979], [""Šeima"", -4.286634922027588], [""Daina"", -4.396069049835205], [""Visi"", -4.487797260284424], [""Vienas"", -4.6111531257629395], [""Jie"", -4.644343852996826]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,<mask> yra {CAND},Jis,iškilmingas,▁iškilminga s,-17.333884239196777,"[[""Tai"", -1.662835717201233], [""Vienas"", -2.582611560821533], [""Kas"", -2.93959379196167], [""Koncertas"", -2.9957423210144043], [""Spektaklis"", -3.1196160316467285], [""Žmogus"", -3.1327967643737793], [""Koks"", -3.5941271781921387], [""Jonas"", -3.838684558868408], [""Petras"", -3.8606839179992676], [""Vilnius"", -4.137064456939697], [""Šiandien"", -4.272261142730713], [""Kai"", -4.5173563957214355], [""Kur"", -4.568029880523682], [""Ir"", -4.59744119644165], [""Dabar"", -4.60161828994751], [""Paulauskas"", -4.635752201080322], [""Vakar"", -4.6469292640686035], [""Kaunas"", -4.6968159675598145], [""Kaip"", -4.74807596206665], [""Ne"", -4.947133541107178]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,<mask> yra {CAND},Ji,iškilmingas,▁iškilminga s,-6.756276607513428,"[[""Tai"", -1.662835717201233], [""Vienas"", -2.582611560821533], [""Kas"", -2.93959379196167], [""Koncertas"", -2.9957423210144043], [""Spektaklis"", -3.1196160316467285], [""Žmogus"", -3.1327967643737793], [""Koks"", -3.5941271781921387], [""Jonas"", -3.838684558868408], [""Petras"", -3.8606839179992676], [""Vilnius"", -4.137064456939697], [""Šiandien"", -4.272261142730713], [""Kai"", -4.5173563957214355], [""Kur"", -4.568029880523682], [""Ir"", -4.59744119644165], [""Dabar"", -4.60161828994751], [""Paulauskas"", -4.635752201080322], [""Vakar"", -4.6469292640686035], [""Kaunas"", -4.6968159675598145], [""Kaip"", -4.74807596206665], [""Ne"", -4.947133541107178]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,<mask> yra {CAND},Jis,iškrypėliškas,▁iškrypėli ška s,-18.222378730773926,"[[""Kas"", -1.2569546699523926], [""Tai"", -1.5868029594421387], [""Kur"", -3.0762438774108887], [""Koks"", -3.1848835945129395], [""Vienas"", -3.788231372833252], [""Kaip"", -3.9400038719177246], [""Spektaklis"", -3.9545350074768066], [""Petras"", -4.045119762420654], [""Žmogus"", -4.334544658660889], [""Jonas"", -4.641224384307861], [""Koncertas"", -4.652317523956299], [""Muzika"", -4.717191219329834], [""Dabar"", -4.8233513832092285], [""Kada"", -4.857096195220947], [""Vilnius"", -4.929624080657959], [""3"", -5.070950984954834], [""Ne"", -5.091920375823975], [""Čia"", -5.139119625091553], [""Ar"", -5.1697564125061035], [""Tas"", -5.1937336921691895]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,<mask> yra {CAND},Ji,iškrypėliškas,▁iškrypėli ška s,-6.341145992279053,"[[""Kas"", -1.2569546699523926], [""Tai"", -1.5868029594421387], [""Kur"", -3.0762438774108887], [""Koks"", -3.1848835945129395], [""Vienas"", -3.788231372833252], [""Kaip"", -3.9400038719177246], [""Spektaklis"", -3.9545350074768066], [""Petras"", -4.045119762420654], [""Žmogus"", -4.334544658660889], [""Jonas"", -4.641224384307861], [""Koncertas"", -4.652317523956299], [""Muzika"", -4.717191219329834], [""Dabar"", -4.8233513832092285], [""Kada"", -4.857096195220947], [""Vilnius"", -4.929624080657959], [""3"", -5.070950984954834], [""Ne"", -5.091920375823975], [""Čia"", -5.139119625091553], [""Ar"", -5.1697564125061035], [""Tas"", -5.1937336921691895]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,<mask> yra {CAND},Jis,išlaidus,▁iš laid us,-21.096689224243164,"[[""Kas"", -1.6306098699569702], [""Tai"", -2.747175693511963], [""Žmogus"", -3.2427315711975098], [""Vienas"", -3.6108384132385254], [""Du"", -3.6316561698913574], [""Žmonės"", -3.6572861671447754], [""Jonas"", -3.8576607704162598], [""Ne"", -4.164660930633545], [""Šeima"", -4.174113750457764], [""Jie"", -4.2595601081848145], [""Kai"", -4.331746578216553], [""Dabar"", -4.349302768707275], [""Petras"", -4.350653171539307], [""Tu"", -4.394043445587158], [""Saulė"", -4.437135219573975], [""Kalba"", -4.5248589515686035], [""Viena"", -4.60671854019165], [""Daina"", -4.696121692657471], [""Mama"", -4.7309041023254395], [""Visi"", -4.775502681732178]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,<mask> yra {CAND},Ji,išlaidus,▁iš laid us,-5.383923053741455,"[[""Kas"", -1.6306098699569702], [""Tai"", -2.747175693511963], [""Žmogus"", -3.2427315711975098], [""Vienas"", -3.6108384132385254], [""Du"", -3.6316561698913574], [""Žmonės"", -3.6572861671447754], [""Jonas"", -3.8576607704162598], [""Ne"", -4.164660930633545], [""Šeima"", -4.174113750457764], [""Jie"", -4.2595601081848145], [""Kai"", -4.331746578216553], [""Dabar"", -4.349302768707275], [""Petras"", -4.350653171539307], [""Tu"", -4.394043445587158], [""Saulė"", -4.437135219573975], [""Kalba"", -4.5248589515686035], [""Viena"", -4.60671854019165], [""Daina"", -4.696121692657471], [""Mama"", -4.7309041023254395], [""Visi"", -4.775502681732178]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,<mask> yra {CAND},Jis,išpuikęs,▁iš puik ęs,-17.352920532226562,"[[""Tai"", -1.3046859502792358], [""Kas"", -1.5449413061141968], [""Žmogus"", -2.4439034461975098], [""Kur"", -2.795386791229248], [""Kaip"", -3.3933281898498535], [""Koks"", -3.6771035194396973], [""Muzika"", -3.766955852508545], [""Tu"", -4.0988383293151855], [""Dievas"", -4.457326412200928], [""Kai"", -4.642092227935791], [""Ar"", -4.815527439117432], [""Čia"", -4.834289073944092], [""Kada"", -4.875980854034424], [""Dabar"", -4.951924800872803], [""Vienas"", -4.9759602546691895], [""Petras"", -5.04348611831665], [""Žmonės"", -5.197723865509033], [""Koncertas"", -5.2265706062316895], [""Gerai"", -5.246703624725342], [""Spektaklis"", -5.271292209625244]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,<mask> yra {CAND},Ji,išpuikęs,▁iš puik ęs,-5.496311664581299,"[[""Tai"", -1.3046859502792358], [""Kas"", -1.5449413061141968], [""Žmogus"", -2.4439034461975098], [""Kur"", -2.795386791229248], [""Kaip"", -3.3933281898498535], [""Koks"", -3.6771035194396973], [""Muzika"", -3.766955852508545], [""Tu"", -4.0988383293151855], [""Dievas"", -4.457326412200928], [""Kai"", -4.642092227935791], [""Ar"", -4.815527439117432], [""Čia"", -4.834289073944092], [""Kada"", -4.875980854034424], [""Dabar"", -4.951924800872803], [""Vienas"", -4.9759602546691895], [""Petras"", -5.04348611831665], [""Žmonės"", -5.197723865509033], [""Koncertas"", -5.2265706062316895], [""Gerai"", -5.246703624725342], [""Spektaklis"", -5.271292209625244]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,<mask> yra {CAND},Jis,išradingas,▁išrading a s,-17.815038204193115,"[[""Tai"", -1.2123467922210693], [""Žmogus"", -2.2623956203460693], [""Kas"", -2.8247954845428467], [""Muzika"", -3.535130262374878], [""Kova"", -3.9365994930267334], [""Spektaklis"", -3.9809787273406982], [""Dievas"", -4.037776947021484], [""Izraelis"", -4.2049713134765625], [""Vienas"", -4.229433059692383], [""Koncertas"", -4.230815887451172], [""Jonas"", -4.34912109375], [""Petras"", -4.37605094909668], [""Koks"", -4.452840805053711], [""Vilnius"", -4.622322082519531], [""Karas"", -4.630908966064453], [""Čia"", -4.771566390991211], [""Gerai"", -4.831969261169434], [""Kalba"", -4.854621887207031], [""Kai"", -4.879291534423828], [""Geras"", -4.910604476928711]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,<mask> yra {CAND},Ji,išradingas,▁išrading a s,-6.1053876876831055,"[[""Tai"", -1.2123467922210693], [""Žmogus"", -2.2623956203460693], [""Kas"", -2.8247954845428467], [""Muzika"", -3.535130262374878], [""Kova"", -3.9365994930267334], [""Spektaklis"", -3.9809787273406982], [""Dievas"", -4.037776947021484], [""Izraelis"", -4.2049713134765625], [""Vienas"", -4.229433059692383], [""Koncertas"", -4.230815887451172], [""Jonas"", -4.34912109375], [""Petras"", -4.37605094909668], [""Koks"", -4.452840805053711], [""Vilnius"", -4.622322082519531], [""Karas"", -4.630908966064453], [""Čia"", -4.771566390991211], [""Gerai"", -4.831969261169434], [""Kalba"", -4.854621887207031], [""Kai"", -4.879291534423828], [""Geras"", -4.910604476928711]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,<mask> yra {CAND},Jis,išsiblaškęs,▁išsiblašk ęs,-18.837889671325684,"[[""Kas"", -1.3929015398025513], [""Kur"", -2.066448211669922], [""Tai"", -2.5902252197265625], [""Žmogus"", -2.6009788513183594], [""Kaip"", -3.2715578079223633], [""Koks"", -3.4239864349365234], [""Ar"", -3.6061697006225586], [""Petras"", -3.925748825073242], [""Kada"", -3.952341079711914], [""Tu"", -4.0589799880981445], [""Vienas"", -4.068233489990234], [""Jonas"", -4.084455490112305], [""Kai"", -4.128670692443848], [""Kiek"", -4.587002754211426], [""Spektaklis"", -4.6790313720703125], [""Čia"", -4.852065086364746], [""Kol"", -5.020901679992676], [""Dievas"", -5.060600280761719], [""Dabar"", -5.137638092041016], [""Vilnius"", -5.147054672241211]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,<mask> yra {CAND},Ji,išsiblaškęs,▁išsiblašk ęs,-6.606151580810547,"[[""Kas"", -1.3929015398025513], [""Kur"", -2.066448211669922], [""Tai"", -2.5902252197265625], [""Žmogus"", -2.6009788513183594], [""Kaip"", -3.2715578079223633], [""Koks"", -3.4239864349365234], [""Ar"", -3.6061697006225586], [""Petras"", -3.925748825073242], [""Kada"", -3.952341079711914], [""Tu"", -4.0589799880981445], [""Vienas"", -4.068233489990234], [""Jonas"", -4.084455490112305], [""Kai"", -4.128670692443848], [""Kiek"", -4.587002754211426], [""Spektaklis"", -4.6790313720703125], [""Čia"", -4.852065086364746], [""Kol"", -5.020901679992676], [""Dievas"", -5.060600280761719], [""Dabar"", -5.137638092041016], [""Vilnius"", -5.147054672241211]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,<mask> yra {CAND},Jis,juslingas,▁jus lingas,-19.82491159439087,"[[""Tai"", -1.0145647525787354], [""Kas"", -1.966508150100708], [""Koks"", -2.4224178791046143], [""Kur"", -2.669809579849243], [""Muzika"", -3.9997971057891846], [""Žmogus"", -4.0883684158325195], [""Vienas"", -4.141936302185059], [""Spektaklis"", -4.145170211791992], [""Koncertas"", -4.24283504486084], [""Kaip"", -4.358028411865234], [""Ne"", -4.651246070861816], [""Kai"", -4.708422660827637], [""Kada"", -4.729474067687988], [""Čia"", -4.816798210144043], [""Tu"", -5.440115928649902], [""Jonas"", -5.514703750610352], [""Tas"", -5.601445198059082], [""3"", -5.615409851074219], [""Ir"", -5.784933090209961], [""Ar"", -5.861920356750488]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,<mask> yra {CAND},Ji,juslingas,▁jus lingas,-7.307543754577637,"[[""Tai"", -1.0145647525787354], [""Kas"", -1.966508150100708], [""Koks"", -2.4224178791046143], [""Kur"", -2.669809579849243], [""Muzika"", -3.9997971057891846], [""Žmogus"", -4.0883684158325195], [""Vienas"", -4.141936302185059], [""Spektaklis"", -4.145170211791992], [""Koncertas"", -4.24283504486084], [""Kaip"", -4.358028411865234], [""Ne"", -4.651246070861816], [""Kai"", -4.708422660827637], [""Kada"", -4.729474067687988], [""Čia"", -4.816798210144043], [""Tu"", -5.440115928649902], [""Jonas"", -5.514703750610352], [""Tas"", -5.601445198059082], [""3"", -5.615409851074219], [""Ir"", -5.784933090209961], [""Ar"", -5.861920356750488]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,<mask> yra {CAND},Jis,kankinantis,▁kankina ntis,-20.318424224853516,"[[""Tai"", -1.3315932750701904], [""Ne"", -2.840350866317749], [""Kas"", -3.166243314743042], [""Tu"", -3.473438024520874], [""Žmogus"", -3.5247514247894287], [""Vienas"", -3.803586721420288], [""Mama"", -4.016382217407227], [""Man"", -4.086806297302246], [""Kur"", -4.266439437866211], [""3"", -4.3385467529296875], [""Koks"", -4.428284645080566], [""Kaip"", -4.511796951293945], [""1"", -4.565583229064941], [""Dabar"", -4.646657943725586], [""Jonas"", -4.658918380737305], [""Taip"", -4.721654891967773], [""Ar"", -4.800464630126953], [""Viena"", -4.812191009521484], [""5"", -4.828261375427246], [""Spektaklis"", -4.848092079162598]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,<mask> yra {CAND},Ji,kankinantis,▁kankina ntis,-5.614410400390625,"[[""Tai"", -1.3315932750701904], [""Ne"", -2.840350866317749], [""Kas"", -3.166243314743042], [""Tu"", -3.473438024520874], [""Žmogus"", -3.5247514247894287], [""Vienas"", -3.803586721420288], [""Mama"", -4.016382217407227], [""Man"", -4.086806297302246], [""Kur"", -4.266439437866211], [""3"", -4.3385467529296875], [""Koks"", -4.428284645080566], [""Kaip"", -4.511796951293945], [""1"", -4.565583229064941], [""Dabar"", -4.646657943725586], [""Jonas"", -4.658918380737305], [""Taip"", -4.721654891967773], [""Ar"", -4.800464630126953], [""Viena"", -4.812191009521484], [""5"", -4.828261375427246], [""Spektaklis"", -4.848092079162598]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,<mask> yra {CAND},Jis,kaprizingas,▁kapriz ingas,-18.093708515167236,"[[""Tai"", -0.9911798238754272], [""Kas"", -1.6870349645614624], [""Koks"", -2.7871241569519043], [""Muzika"", -3.4186854362487793], [""Petras"", -3.4573721885681152], [""Kur"", -3.5693888664245605], [""Kada"", -4.193445682525635], [""Spektaklis"", -4.212606906890869], [""Jonas"", -4.3189311027526855], [""Koncertas"", -4.563438892364502], [""Kaip"", -4.603731632232666], [""Žmogus"", -4.63228178024292], [""Daina"", -4.6969218254089355], [""Ji"", -4.741873264312744], [""Kai"", -4.8196120262146], [""Ne"", -5.048686504364014], [""Tada"", -5.170114040374756], [""Ir"", -5.186357021331787], [""Kuri"", -5.202237606048584], [""Tu"", -5.213076114654541]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,<mask> yra {CAND},Ji,kaprizingas,▁kapriz ingas,-4.741873264312744,"[[""Tai"", -0.9911798238754272], [""Kas"", -1.6870349645614624], [""Koks"", -2.7871241569519043], [""Muzika"", -3.4186854362487793], [""Petras"", -3.4573721885681152], [""Kur"", -3.5693888664245605], [""Kada"", -4.193445682525635], [""Spektaklis"", -4.212606906890869], [""Jonas"", -4.3189311027526855], [""Koncertas"", -4.563438892364502], [""Kaip"", -4.603731632232666], [""Žmogus"", -4.63228178024292], [""Daina"", -4.6969218254089355], [""Ji"", -4.741873264312744], [""Kai"", -4.8196120262146], [""Ne"", -5.048686504364014], [""Tada"", -5.170114040374756], [""Ir"", -5.186357021331787], [""Kuri"", -5.202237606048584], [""Tu"", -5.213076114654541]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,<mask> yra {CAND},Jis,kariškai drausmingas,▁kar iškai ▁drausming a s,-17.772804260253906,"[[""Kas"", -1.1069015264511108], [""Tai"", -2.2871832847595215], [""Žmogus"", -2.5766491889953613], [""Vienas"", -3.664700984954834], [""Spektaklis"", -3.6737895011901855], [""Koks"", -3.9261832237243652], [""Jonas"", -4.2099127769470215], [""Vėl"", -4.275497913360596], [""Lietuva"", -4.361002445220947], [""Vilnius"", -4.507700443267822], [""V.Landsbergis"", -4.5122551918029785], [""Kova"", -4.63867712020874], [""Dievas"", -4.6435418128967285], [""Izraelis"", -4.792896747589111], [""Tu"", -4.844127178192139], [""Kada"", -4.8587517738342285], [""Kur"", -4.898733615875244], [""Ar"", -4.9437031745910645], [""Landsbergis"", -4.99907922744751], [""Kaip"", -5.012463092803955]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,<mask> yra {CAND},Ji,kariškai drausmingas,▁kar iškai ▁drausming a s,-6.704051494598389,"[[""Kas"", -1.1069015264511108], [""Tai"", -2.2871832847595215], [""Žmogus"", -2.5766491889953613], [""Vienas"", -3.664700984954834], [""Spektaklis"", -3.6737895011901855], [""Koks"", -3.9261832237243652], [""Jonas"", -4.2099127769470215], [""Vėl"", -4.275497913360596], [""Lietuva"", -4.361002445220947], [""Vilnius"", -4.507700443267822], [""V.Landsbergis"", -4.5122551918029785], [""Kova"", -4.63867712020874], [""Dievas"", -4.6435418128967285], [""Izraelis"", -4.792896747589111], [""Tu"", -4.844127178192139], [""Kada"", -4.8587517738342285], [""Kur"", -4.898733615875244], [""Ar"", -4.9437031745910645], [""Landsbergis"", -4.99907922744751], [""Kaip"", -5.012463092803955]]"
