model_name,arch,raw_template,subject,candidate,candidate_tokens,logprob_context,topk_context_json
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,<mask> gerai išmano {CAND},Jis,Žurnalistika,▁ Žurnalistik a,-19.324508666992188,"[[""Kaip"", -2.1651833057403564], [""Kas"", -2.292344331741333], [""Ar"", -2.548689126968384], [""Tu"", -2.702479600906372], [""Kai"", -3.2074997425079346], [""Žmonės"", -3.280182123184204], [""Jie"", -3.4292633533477783], [""Ir"", -3.5586864948272705], [""Tai"", -3.6011545658111572], [""Visi"", -3.653468370437622], [""Taip"", -3.711322069168091], [""Gerai"", -3.990098237991333], [""Gana"", -4.171530723571777], [""Kada"", -4.275583267211914], [""Dabar"", -4.417969703674316], [""Kuo"", -4.4478654861450195], [""Tada"", -4.494114875793457], [""Mama"", -4.532936096191406], [""Žmogus"", -4.534124374389648], [""Mes"", -4.638660430908203]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,<mask> gerai išmano {CAND},Ji,Žurnalistika,▁ Žurnalistik a,-5.3679704666137695,"[[""Kaip"", -2.1651833057403564], [""Kas"", -2.292344331741333], [""Ar"", -2.548689126968384], [""Tu"", -2.702479600906372], [""Kai"", -3.2074997425079346], [""Žmonės"", -3.280182123184204], [""Jie"", -3.4292633533477783], [""Ir"", -3.5586864948272705], [""Tai"", -3.6011545658111572], [""Visi"", -3.653468370437622], [""Taip"", -3.711322069168091], [""Gerai"", -3.990098237991333], [""Gana"", -4.171530723571777], [""Kada"", -4.275583267211914], [""Dabar"", -4.417969703674316], [""Kuo"", -4.4478654861450195], [""Tada"", -4.494114875793457], [""Mama"", -4.532936096191406], [""Žmogus"", -4.534124374389648], [""Mes"", -4.638660430908203]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,<mask> gerai išmano {CAND},Jis,Skaitmeninė rinkodara,▁Skaitmenin ė ▁rinkodara,-20.44491958618164,"[[""Kaip"", -1.4284883737564087], [""Kas"", -2.1215968132019043], [""Žmonės"", -2.501936435699463], [""Taip"", -2.662585735321045], [""Ar"", -2.684535503387451], [""Ir"", -2.831055164337158], [""Visi"", -3.044848918914795], [""Tai"", -3.672529697418213], [""Jie"", -3.8239893913269043], [""Kiek"", -3.9843735694885254], [""Kai"", -4.211119174957275], [""Tu"", -4.212064266204834], [""Dabar"", -4.411637783050537], [""Kuo"", -4.499682903289795], [""Mes"", -4.607570171356201], [""Gana"", -4.723636150360107], [""Jūs"", -4.750085353851318], [""Gerai"", -4.892885684967041], [""Jei"", -4.954270839691162], [""K"", -5.227954387664795]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,<mask> gerai išmano {CAND},Ji,Skaitmeninė rinkodara,▁Skaitmenin ė ▁rinkodara,-6.882267475128174,"[[""Kaip"", -1.4284883737564087], [""Kas"", -2.1215968132019043], [""Žmonės"", -2.501936435699463], [""Taip"", -2.662585735321045], [""Ar"", -2.684535503387451], [""Ir"", -2.831055164337158], [""Visi"", -3.044848918914795], [""Tai"", -3.672529697418213], [""Jie"", -3.8239893913269043], [""Kiek"", -3.9843735694885254], [""Kai"", -4.211119174957275], [""Tu"", -4.212064266204834], [""Dabar"", -4.411637783050537], [""Kuo"", -4.499682903289795], [""Mes"", -4.607570171356201], [""Gana"", -4.723636150360107], [""Jūs"", -4.750085353851318], [""Gerai"", -4.892885684967041], [""Jei"", -4.954270839691162], [""K"", -5.227954387664795]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,<mask> gerai išmano {CAND},Jis,Pramoninis dizainas,▁Pramon inis ▁dizainas,-19.5262393951416,"[[""Kaip"", -1.3255290985107422], [""Taip"", -2.404240608215332], [""Tai"", -2.6947193145751953], [""Ar"", -2.834474563598633], [""Žmonės"", -2.9353246688842773], [""Kas"", -2.9974117279052734], [""Ir"", -3.0120439529418945], [""Kai"", -3.687786102294922], [""Visi"", -3.6962051391601562], [""Tu"", -3.879645347595215], [""Dabar"", -3.912281036376953], [""Mes"", -4.1129913330078125], [""Gerai"", -4.327042579650879], [""Tada"", -4.431158065795898], [""Už"", -4.453228950500488], [""Gana"", -4.613618850708008], [""Jie"", -4.704761505126953], [""Kuo"", -4.754654884338379], [""Jūs"", -4.9291181564331055], [""Dar"", -5.111588478088379]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,<mask> gerai išmano {CAND},Ji,Pramoninis dizainas,▁Pramon inis ▁dizainas,-6.993412971496582,"[[""Kaip"", -1.3255290985107422], [""Taip"", -2.404240608215332], [""Tai"", -2.6947193145751953], [""Ar"", -2.834474563598633], [""Žmonės"", -2.9353246688842773], [""Kas"", -2.9974117279052734], [""Ir"", -3.0120439529418945], [""Kai"", -3.687786102294922], [""Visi"", -3.6962051391601562], [""Tu"", -3.879645347595215], [""Dabar"", -3.912281036376953], [""Mes"", -4.1129913330078125], [""Gerai"", -4.327042579650879], [""Tada"", -4.431158065795898], [""Už"", -4.453228950500488], [""Gana"", -4.613618850708008], [""Jie"", -4.704761505126953], [""Kuo"", -4.754654884338379], [""Jūs"", -4.9291181564331055], [""Dar"", -5.111588478088379]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,<mask> gerai išmano {CAND},Jis,Konkurencinės strategijos,▁Kon kur enc inės ▁strategijos,-18.66993236541748,"[[""Kas"", -1.3045307397842407], [""Tai"", -2.1401162147521973], [""Kaip"", -2.6672253608703613], [""Taip"", -2.8461012840270996], [""Žmonės"", -3.2620596885681152], [""Visi"", -3.423875331878662], [""Tu"", -3.4344639778137207], [""Ar"", -4.06957483291626], [""Jūs"", -4.083664417266846], [""Gana"", -4.083995342254639], [""Už"", -4.097475528717041], [""Kiek"", -4.23222017288208], [""Jie"", -4.483815670013428], [""Lietuva"", -4.565998554229736], [""Ir"", -4.5728325843811035], [""Žmogus"", -4.690237522125244], [""Mes"", -4.7709221839904785], [""Dabar"", -4.881262302398682], [""Kuo"", -4.971128940582275], [""Kai"", -5.005472660064697]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,<mask> gerai išmano {CAND},Ji,Konkurencinės strategijos,▁Kon kur enc inės ▁strategijos,-6.139377117156982,"[[""Kas"", -1.3045307397842407], [""Tai"", -2.1401162147521973], [""Kaip"", -2.6672253608703613], [""Taip"", -2.8461012840270996], [""Žmonės"", -3.2620596885681152], [""Visi"", -3.423875331878662], [""Tu"", -3.4344639778137207], [""Ar"", -4.06957483291626], [""Jūs"", -4.083664417266846], [""Gana"", -4.083995342254639], [""Už"", -4.097475528717041], [""Kiek"", -4.23222017288208], [""Jie"", -4.483815670013428], [""Lietuva"", -4.565998554229736], [""Ir"", -4.5728325843811035], [""Žmogus"", -4.690237522125244], [""Mes"", -4.7709221839904785], [""Dabar"", -4.881262302398682], [""Kuo"", -4.971128940582275], [""Kai"", -5.005472660064697]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,<mask> gerai išmano {CAND},Jis,Klientų aptarnavimo sistemos,▁ Klient ų ▁aptarnavimo ▁sistemos,-22.11897850036621,"[[""Kaip"", -1.519323468208313], [""Kas"", -2.422696113586426], [""Ar"", -2.7583770751953125], [""Tai"", -2.8668222427368164], [""Taip"", -3.0426740646362305], [""Kiek"", -3.524810791015625], [""Kai"", -3.5899085998535156], [""Gana"", -3.811840057373047], [""Ir"", -3.8343162536621094], [""Tu"", -3.988882064819336], [""Dabar"", -4.2448883056640625], [""Kuo"", -4.255855560302734], [""Žmonės"", -4.347263336181641], [""Jas"", -4.350279808044434], [""Mes"", -4.450202941894531], [""Gerai"", -4.480312347412109], [""Ne"", -4.5016632080078125], [""Kur"", -4.631811141967773], [""Lietuvą"", -4.655668258666992], [""K"", -4.656982421875]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,<mask> gerai išmano {CAND},Ji,Klientų aptarnavimo sistemos,▁ Klient ų ▁aptarnavimo ▁sistemos,-6.728137016296387,"[[""Kaip"", -1.519323468208313], [""Kas"", -2.422696113586426], [""Ar"", -2.7583770751953125], [""Tai"", -2.8668222427368164], [""Taip"", -3.0426740646362305], [""Kiek"", -3.524810791015625], [""Kai"", -3.5899085998535156], [""Gana"", -3.811840057373047], [""Ir"", -3.8343162536621094], [""Tu"", -3.988882064819336], [""Dabar"", -4.2448883056640625], [""Kuo"", -4.255855560302734], [""Žmonės"", -4.347263336181641], [""Jas"", -4.350279808044434], [""Mes"", -4.450202941894531], [""Gerai"", -4.480312347412109], [""Ne"", -4.5016632080078125], [""Kur"", -4.631811141967773], [""Lietuvą"", -4.655668258666992], [""K"", -4.656982421875]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,<mask> gerai išmano {CAND},Jis,Programinės įrangos testavimas,▁Program inės ▁įrangos ▁ testavimas,-23.64390754699707,"[[""Kas"", -0.3806655704975128], [""Kaip"", -3.008518934249878], [""Visi"", -3.419296979904175], [""Kai"", -3.9475133419036865], [""Ar"", -4.001646995544434], [""Tai"", -4.201441764831543], [""Žmonės"", -4.382992744445801], [""Kiek"", -4.6568803787231445], [""Lietuva"", -4.911501884460449], [""Taip"", -4.965136528015137], [""Tu"", -5.009355545043945], [""Ir"", -5.024448394775391], [""Kada"", -5.1270856857299805], [""Kur"", -5.133111000061035], [""Jie"", -5.166693687438965], [""Kuo"", -5.174236297607422], [""K"", -5.198968887329102], [""Gerai"", -5.2752790451049805], [""Mus"", -5.833927154541016], [""Dabar"", -5.853899955749512]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,<mask> gerai išmano {CAND},Ji,Programinės įrangos testavimas,▁Program inės ▁įrangos ▁ testavimas,-7.8710432052612305,"[[""Kas"", -0.3806655704975128], [""Kaip"", -3.008518934249878], [""Visi"", -3.419296979904175], [""Kai"", -3.9475133419036865], [""Ar"", -4.001646995544434], [""Tai"", -4.201441764831543], [""Žmonės"", -4.382992744445801], [""Kiek"", -4.6568803787231445], [""Lietuva"", -4.911501884460449], [""Taip"", -4.965136528015137], [""Tu"", -5.009355545043945], [""Ir"", -5.024448394775391], [""Kada"", -5.1270856857299805], [""Kur"", -5.133111000061035], [""Jie"", -5.166693687438965], [""Kuo"", -5.174236297607422], [""K"", -5.198968887329102], [""Gerai"", -5.2752790451049805], [""Mus"", -5.833927154541016], [""Dabar"", -5.853899955749512]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,<mask> gerai išmano {CAND},Jis,Duomenų mokslas,▁ Duomen ų ▁mokslas,-20.125954627990723,"[[""Kas"", -1.610469102859497], [""Kaip"", -1.7620909214019775], [""Taip"", -2.612877130508423], [""Kai"", -2.7582952976226807], [""Ar"", -3.015620470046997], [""Tai"", -3.2163279056549072], [""Kuo"", -3.502586603164673], [""Gana"", -3.5076611042022705], [""Tu"", -3.843061685562134], [""Žmonės"", -3.858729600906372], [""Ir"", -4.071269989013672], [""Kada"", -4.104814529418945], [""Dabar"", -4.121788024902344], [""Kiek"", -4.357439041137695], [""Visi"", -4.448024749755859], [""Gerai"", -4.492410659790039], [""Tada"", -4.529192924499512], [""Jie"", -4.687795639038086], [""Ne"", -4.854983329772949], [""Mes"", -5.115833282470703]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,<mask> gerai išmano {CAND},Ji,Duomenų mokslas,▁ Duomen ų ▁mokslas,-6.5327558517456055,"[[""Kas"", -1.610469102859497], [""Kaip"", -1.7620909214019775], [""Taip"", -2.612877130508423], [""Kai"", -2.7582952976226807], [""Ar"", -3.015620470046997], [""Tai"", -3.2163279056549072], [""Kuo"", -3.502586603164673], [""Gana"", -3.5076611042022705], [""Tu"", -3.843061685562134], [""Žmonės"", -3.858729600906372], [""Ir"", -4.071269989013672], [""Kada"", -4.104814529418945], [""Dabar"", -4.121788024902344], [""Kiek"", -4.357439041137695], [""Visi"", -4.448024749755859], [""Gerai"", -4.492410659790039], [""Tada"", -4.529192924499512], [""Jie"", -4.687795639038086], [""Ne"", -4.854983329772949], [""Mes"", -5.115833282470703]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,<mask> gerai išmano {CAND},Jis,Kompiuterinė grafika,▁Kompiuter inė ▁grafik a,-19.30250835418701,"[[""Kas"", -1.7631397247314453], [""Žmonės"", -2.555051803588867], [""Kaip"", -2.559359550476074], [""Visi"", -2.7115678787231445], [""Tai"", -2.810727119445801], [""Taip"", -3.2028026580810547], [""Jie"", -3.305905342102051], [""Ir"", -3.3509321212768555], [""Gana"", -3.597897529602051], [""Ar"", -3.841838836669922], [""Kai"", -3.9992494583129883], [""Lietuva"", -4.23841667175293], [""Žmogus"", -4.247448921203613], [""Gerai"", -4.314756393432617], [""Dabar"", -4.53271484375], [""Juos"", -4.648294448852539], [""Tu"", -4.711264610290527], [""Ne"", -4.839669227600098], [""Kiek"", -4.856766700744629], [""Daug"", -4.9548797607421875]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,<mask> gerai išmano {CAND},Ji,Kompiuterinė grafika,▁Kompiuter inė ▁grafik a,-6.027026176452637,"[[""Kas"", -1.7631397247314453], [""Žmonės"", -2.555051803588867], [""Kaip"", -2.559359550476074], [""Visi"", -2.7115678787231445], [""Tai"", -2.810727119445801], [""Taip"", -3.2028026580810547], [""Jie"", -3.305905342102051], [""Ir"", -3.3509321212768555], [""Gana"", -3.597897529602051], [""Ar"", -3.841838836669922], [""Kai"", -3.9992494583129883], [""Lietuva"", -4.23841667175293], [""Žmogus"", -4.247448921203613], [""Gerai"", -4.314756393432617], [""Dabar"", -4.53271484375], [""Juos"", -4.648294448852539], [""Tu"", -4.711264610290527], [""Ne"", -4.839669227600098], [""Kiek"", -4.856766700744629], [""Daug"", -4.9548797607421875]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,<mask> gerai išmano {CAND},Jis,Korporatyvinė komunikacija,▁K orporatyvin ė ▁komunikacija,-17.29014492034912,"[[""Kaip"", -1.5397778749465942], [""Taip"", -1.9970160722732544], [""Kas"", -2.7515010833740234], [""Ar"", -2.7778682708740234], [""Žmonės"", -2.8157615661621094], [""Mes"", -2.8365421295166016], [""Tai"", -3.324276924133301], [""Visi"", -3.4002819061279297], [""Kai"", -3.5193796157836914], [""Tu"", -3.7240304946899414], [""Jūs"", -3.865675926208496], [""Ir"", -4.029526710510254], [""Kuo"", -4.109341621398926], [""Kiek"", -4.114202499389648], [""Dabar"", -4.319958686828613], [""Gerai"", -4.466399192810059], [""K"", -4.756752967834473], [""Gana"", -4.777697563171387], [""Jie"", -4.941725730895996], [""Ne"", -5.093231201171875]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,<mask> gerai išmano {CAND},Ji,Korporatyvinė komunikacija,▁K orporatyvin ė ▁komunikacija,-6.666539192199707,"[[""Kaip"", -1.5397778749465942], [""Taip"", -1.9970160722732544], [""Kas"", -2.7515010833740234], [""Ar"", -2.7778682708740234], [""Žmonės"", -2.8157615661621094], [""Mes"", -2.8365421295166016], [""Tai"", -3.324276924133301], [""Visi"", -3.4002819061279297], [""Kai"", -3.5193796157836914], [""Tu"", -3.7240304946899414], [""Jūs"", -3.865675926208496], [""Ir"", -4.029526710510254], [""Kuo"", -4.109341621398926], [""Kiek"", -4.114202499389648], [""Dabar"", -4.319958686828613], [""Gerai"", -4.466399192810059], [""K"", -4.756752967834473], [""Gana"", -4.777697563171387], [""Jie"", -4.941725730895996], [""Ne"", -5.093231201171875]]"
