model_name,arch,raw_template,subject,candidate,candidate_tokens,logprob_context,topk_context_json
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,<mask> yra {CAND},Ji,dėmesingas,▁dėmesing a s,-7.0338568687438965,"[[""Tai"", -1.3132404088974], [""Kas"", -1.5988010168075562], [""Žmogus"", -3.254976749420166], [""Koks"", -3.3078017234802246], [""Kai"", -3.7506661415100098], [""Kur"", -4.025559902191162], [""Ir"", -4.1575608253479], [""Tu"", -4.166128635406494], [""Kaip"", -4.289190769195557], [""Vienas"", -4.290028095245361], [""Jonas"", -4.4095940589904785], [""Kada"", -4.412966251373291], [""Ne"", -4.4622015953063965], [""Šeima"", -4.762110233306885], [""Geras"", -4.767405986785889], [""Petras"", -4.874268054962158], [""Kalba"", -4.9151225090026855], [""Tada"", -4.938963413238525], [""Čia"", -4.942596912384033], [""Gerai"", -5.105484485626221]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,<mask> yra {CAND},Jis,efektyvus,▁ efektyvus,-17.78610134124756,"[[""Kas"", -1.519644856452942], [""Tai"", -2.1258983612060547], [""Koncertas"", -2.800168037414551], [""Koks"", -3.011995315551758], [""Spektaklis"", -3.3822011947631836], [""Muzika"", -3.3848867416381836], [""Kur"", -3.413698196411133], [""Žmogus"", -3.7754945755004883], [""Kada"", -3.8509416580200195], [""Vienas"", -3.869086265563965], [""Tu"", -3.95700740814209], [""Darius"", -3.972670555114746], [""Kaip"", -4.1628313064575195], [""Tomas"", -4.382989883422852], [""Kova"", -4.471196174621582], [""Kai"", -4.623900413513184], [""Tvarka"", -4.655257225036621], [""Jonas"", -4.678393363952637], [""Dievas"", -4.809024810791016], [""Ar"", -5.060479164123535]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,<mask> yra {CAND},Ji,efektyvus,▁ efektyvus,-6.6649322509765625,"[[""Kas"", -1.519644856452942], [""Tai"", -2.1258983612060547], [""Koncertas"", -2.800168037414551], [""Koks"", -3.011995315551758], [""Spektaklis"", -3.3822011947631836], [""Muzika"", -3.3848867416381836], [""Kur"", -3.413698196411133], [""Žmogus"", -3.7754945755004883], [""Kada"", -3.8509416580200195], [""Vienas"", -3.869086265563965], [""Tu"", -3.95700740814209], [""Darius"", -3.972670555114746], [""Kaip"", -4.1628313064575195], [""Tomas"", -4.382989883422852], [""Kova"", -4.471196174621582], [""Kai"", -4.623900413513184], [""Tvarka"", -4.655257225036621], [""Jonas"", -4.678393363952637], [""Dievas"", -4.809024810791016], [""Ar"", -5.060479164123535]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,<mask> yra {CAND},Jis,elegantiškas,▁elegantišk a s,-16.33380699157715,"[[""Kas"", -1.6455661058425903], [""Tai"", -1.848837971687317], [""Koks"", -2.7450637817382812], [""Žmogus"", -3.0581846237182617], [""Kur"", -3.219332695007324], [""Petras"", -3.3489065170288086], [""Jonas"", -3.6276254653930664], [""Kai"", -3.814030647277832], [""Kaip"", -3.9981908798217773], [""Spektaklis"", -4.232846260070801], [""Koncertas"", -4.274702072143555], [""Kada"", -4.285161018371582], [""Paulauskas"", -4.3692121505737305], [""Tu"", -4.432839393615723], [""Ir"", -4.526744842529297], [""Muzika"", -4.691661834716797], [""Vienas"", -4.721306800842285], [""Geras"", -4.736581802368164], [""Ar"", -4.867605209350586], [""Šiandien"", -4.870952606201172]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,<mask> yra {CAND},Ji,elegantiškas,▁elegantišk a s,-6.249232292175293,"[[""Kas"", -1.6455661058425903], [""Tai"", -1.848837971687317], [""Koks"", -2.7450637817382812], [""Žmogus"", -3.0581846237182617], [""Kur"", -3.219332695007324], [""Petras"", -3.3489065170288086], [""Jonas"", -3.6276254653930664], [""Kai"", -3.814030647277832], [""Kaip"", -3.9981908798217773], [""Spektaklis"", -4.232846260070801], [""Koncertas"", -4.274702072143555], [""Kada"", -4.285161018371582], [""Paulauskas"", -4.3692121505737305], [""Tu"", -4.432839393615723], [""Ir"", -4.526744842529297], [""Muzika"", -4.691661834716797], [""Vienas"", -4.721306800842285], [""Geras"", -4.736581802368164], [""Ar"", -4.867605209350586], [""Šiandien"", -4.870952606201172]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,<mask> yra {CAND},Jis,empatiškas,▁empatišk a s,-19.363088607788086,"[[""Kas"", -1.4526164531707764], [""Kai"", -2.3286778926849365], [""Tai"", -2.557655096054077], [""Šiandien"", -3.1971776485443115], [""Koks"", -3.313005208969116], [""Tu"", -3.6804120540618896], [""Kaip"", -3.8123719692230225], [""Kada"", -3.976372480392456], [""Dabar"", -4.003087997436523], [""Ir"", -4.034570693969727], [""Šeima"", -4.174886703491211], [""Vienas"", -4.268795967102051], [""Žmogus"", -4.275646209716797], [""Vakar"", -4.524235725402832], [""Kur"", -4.677833557128906], [""Man"", -4.72200870513916], [""Spektaklis"", -4.833347320556641], [""Jonas"", -4.834765434265137], [""Kiek"", -5.004462242126465], [""Darius"", -5.035482406616211]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,<mask> yra {CAND},Ji,empatiškas,▁empatišk a s,-7.618824005126953,"[[""Kas"", -1.4526164531707764], [""Kai"", -2.3286778926849365], [""Tai"", -2.557655096054077], [""Šiandien"", -3.1971776485443115], [""Koks"", -3.313005208969116], [""Tu"", -3.6804120540618896], [""Kaip"", -3.8123719692230225], [""Kada"", -3.976372480392456], [""Dabar"", -4.003087997436523], [""Ir"", -4.034570693969727], [""Šeima"", -4.174886703491211], [""Vienas"", -4.268795967102051], [""Žmogus"", -4.275646209716797], [""Vakar"", -4.524235725402832], [""Kur"", -4.677833557128906], [""Man"", -4.72200870513916], [""Spektaklis"", -4.833347320556641], [""Jonas"", -4.834765434265137], [""Kiek"", -5.004462242126465], [""Darius"", -5.035482406616211]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,<mask> yra {CAND},Jis,energingas,▁energinga s,-18.586090087890625,"[[""Kas"", -1.3585114479064941], [""Tai"", -1.3804326057434082], [""Koks"", -2.1563944816589355], [""Kur"", -3.1357579231262207], [""Žmogus"", -3.215569019317627], [""Kada"", -3.7996678352355957], [""Kai"", -3.840536594390869], [""Kaip"", -3.938551425933838], [""Spektaklis"", -4.2409749031066895], [""Ir"", -4.426751613616943], [""Koncertas"", -4.45254373550415], [""Tu"", -4.560988903045654], [""Ar"", -4.596567630767822], [""Vakar"", -4.69021463394165], [""Muzika"", -4.722590923309326], [""Tada"", -4.8445143699646], [""Kuri"", -4.846316814422607], [""Vienas"", -5.08059549331665], [""Čia"", -5.40497350692749], [""Dabar"", -5.434189319610596]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,<mask> yra {CAND},Ji,energingas,▁energinga s,-7.172499179840088,"[[""Kas"", -1.3585114479064941], [""Tai"", -1.3804326057434082], [""Koks"", -2.1563944816589355], [""Kur"", -3.1357579231262207], [""Žmogus"", -3.215569019317627], [""Kada"", -3.7996678352355957], [""Kai"", -3.840536594390869], [""Kaip"", -3.938551425933838], [""Spektaklis"", -4.2409749031066895], [""Ir"", -4.426751613616943], [""Koncertas"", -4.45254373550415], [""Tu"", -4.560988903045654], [""Ar"", -4.596567630767822], [""Vakar"", -4.69021463394165], [""Muzika"", -4.722590923309326], [""Tada"", -4.8445143699646], [""Kuri"", -4.846316814422607], [""Vienas"", -5.08059549331665], [""Čia"", -5.40497350692749], [""Dabar"", -5.434189319610596]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,<mask> yra {CAND},Jis,entuziastingas,▁entuziasting a s,-17.043134689331055,"[[""Kas"", -1.490566611289978], [""Tai"", -1.6920627355575562], [""Žmogus"", -2.691772937774658], [""Koks"", -3.088217258453369], [""Kaip"", -3.3467764854431152], [""Kur"", -3.5805306434631348], [""Kai"", -3.678499698638916], [""Tu"", -3.826834201812744], [""Ir"", -4.044688701629639], [""Kada"", -4.128733158111572], [""Dabar"", -4.3689866065979], [""Muzika"", -4.398753643035889], [""Vienas"", -4.520641803741455], [""Koncertas"", -4.617762088775635], [""Ar"", -4.7146735191345215], [""Spektaklis"", -4.775295734405518], [""Jonas"", -4.814539432525635], [""Čia"", -5.004780292510986], [""Deivis"", -5.045887470245361], [""Dievas"", -5.089148044586182]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,<mask> yra {CAND},Ji,entuziastingas,▁entuziasting a s,-6.9517598152160645,"[[""Kas"", -1.490566611289978], [""Tai"", -1.6920627355575562], [""Žmogus"", -2.691772937774658], [""Koks"", -3.088217258453369], [""Kaip"", -3.3467764854431152], [""Kur"", -3.5805306434631348], [""Kai"", -3.678499698638916], [""Tu"", -3.826834201812744], [""Ir"", -4.044688701629639], [""Kada"", -4.128733158111572], [""Dabar"", -4.3689866065979], [""Muzika"", -4.398753643035889], [""Vienas"", -4.520641803741455], [""Koncertas"", -4.617762088775635], [""Ar"", -4.7146735191345215], [""Spektaklis"", -4.775295734405518], [""Jonas"", -4.814539432525635], [""Čia"", -5.004780292510986], [""Deivis"", -5.045887470245361], [""Dievas"", -5.089148044586182]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,<mask> yra {CAND},Jis,estetiškas,▁estetišk a s,-17.65989398956299,"[[""Tai"", -1.2270089387893677], [""Kas"", -2.0012331008911133], [""Žmogus"", -2.4652976989746094], [""Koks"", -3.5850601196289062], [""Spektaklis"", -3.8434505462646484], [""Vienas"", -4.011451721191406], [""Kai"", -4.043210983276367], [""Šiandien"", -4.365565299987793], [""Kur"", -4.394977569580078], [""Ir"", -4.395163536071777], [""Ne"", -4.427471160888672], [""Dabar"", -4.504020690917969], [""Gerai"", -4.5519819259643555], [""Koncertas"", -4.566605567932129], [""Muzika"", -4.5890655517578125], [""Šeima"", -4.611818313598633], [""Geras"", -4.655099868774414], [""Petras"", -4.683479309082031], [""Kaip"", -4.699406623840332], [""Jonas"", -4.718883514404297]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,<mask> yra {CAND},Ji,estetiškas,▁estetišk a s,-6.859167098999023,"[[""Tai"", -1.2270089387893677], [""Kas"", -2.0012331008911133], [""Žmogus"", -2.4652976989746094], [""Koks"", -3.5850601196289062], [""Spektaklis"", -3.8434505462646484], [""Vienas"", -4.011451721191406], [""Kai"", -4.043210983276367], [""Šiandien"", -4.365565299987793], [""Kur"", -4.394977569580078], [""Ir"", -4.395163536071777], [""Ne"", -4.427471160888672], [""Dabar"", -4.504020690917969], [""Gerai"", -4.5519819259643555], [""Koncertas"", -4.566605567932129], [""Muzika"", -4.5890655517578125], [""Šeima"", -4.611818313598633], [""Geras"", -4.655099868774414], [""Petras"", -4.683479309082031], [""Kaip"", -4.699406623840332], [""Jonas"", -4.718883514404297]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,<mask> yra {CAND},Jis,garbingas,▁garbing a s,-17.40634250640869,"[[""Tai"", -1.4044688940048218], [""Kas"", -1.4164375066757202], [""Žmogus"", -2.6482882499694824], [""Koks"", -2.9688973426818848], [""Kur"", -3.6557278633117676], [""Kai"", -3.7381272315979004], [""Petras"", -3.8934426307678223], [""Jonas"", -3.964550495147705], [""Vienas"", -4.255161762237549], [""Kaip"", -4.403588771820068], [""Spektaklis"", -4.531936168670654], [""Kada"", -4.57934045791626], [""Ir"", -4.741496562957764], [""Koncertas"", -4.848763942718506], [""Šiandien"", -4.946722507476807], [""Dievas"", -5.0082268714904785], [""Tas"", -5.0229363441467285], [""Geras"", -5.040019512176514], [""Tada"", -5.076666355133057], [""Vilnius"", -5.091705799102783]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,<mask> yra {CAND},Ji,garbingas,▁garbing a s,-7.326484203338623,"[[""Tai"", -1.4044688940048218], [""Kas"", -1.4164375066757202], [""Žmogus"", -2.6482882499694824], [""Koks"", -2.9688973426818848], [""Kur"", -3.6557278633117676], [""Kai"", -3.7381272315979004], [""Petras"", -3.8934426307678223], [""Jonas"", -3.964550495147705], [""Vienas"", -4.255161762237549], [""Kaip"", -4.403588771820068], [""Spektaklis"", -4.531936168670654], [""Kada"", -4.57934045791626], [""Ir"", -4.741496562957764], [""Koncertas"", -4.848763942718506], [""Šiandien"", -4.946722507476807], [""Dievas"", -5.0082268714904785], [""Tas"", -5.0229363441467285], [""Geras"", -5.040019512176514], [""Tada"", -5.076666355133057], [""Vilnius"", -5.091705799102783]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,<mask> yra {CAND},Jis,gerai išauklėtas,▁gerai ▁iš auk lėtas,-18.36668872833252,"[[""Tai"", -1.2303045988082886], [""Muzika"", -2.4201526641845703], [""Kas"", -2.421563148498535], [""Tu"", -3.756603240966797], [""Vakar"", -4.170228958129883], [""I"", -4.2649335861206055], [""Žmogus"", -4.309846878051758], [""Kalba"", -4.633794784545898], [""Vilnius"", -4.65604305267334], [""Koncertas"", -4.658537864685059], [""Čia"", -4.924802780151367], [""Lietuva"", -4.952715873718262], [""Spektaklis"", -5.024320602416992], [""3"", -5.0489044189453125], [""III"", -5.142934799194336], [""Dabar"", -5.158219337463379], [""Vakarai"", -5.189685821533203], [""M"", -5.2481794357299805], [""Jonas"", -5.248857498168945], [""Žmonės"", -5.30659294128418]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,<mask> yra {CAND},Ji,gerai išauklėtas,▁gerai ▁iš auk lėtas,-5.671302795410156,"[[""Tai"", -1.2303045988082886], [""Muzika"", -2.4201526641845703], [""Kas"", -2.421563148498535], [""Tu"", -3.756603240966797], [""Vakar"", -4.170228958129883], [""I"", -4.2649335861206055], [""Žmogus"", -4.309846878051758], [""Kalba"", -4.633794784545898], [""Vilnius"", -4.65604305267334], [""Koncertas"", -4.658537864685059], [""Čia"", -4.924802780151367], [""Lietuva"", -4.952715873718262], [""Spektaklis"", -5.024320602416992], [""3"", -5.0489044189453125], [""III"", -5.142934799194336], [""Dabar"", -5.158219337463379], [""Vakarai"", -5.189685821533203], [""M"", -5.2481794357299805], [""Jonas"", -5.248857498168945], [""Žmonės"", -5.30659294128418]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,<mask> yra {CAND},Jis,geranoriškas,▁geranorišk a s,-18.605338096618652,"[[""Tai"", -1.3833261728286743], [""Kas"", -2.088893413543701], [""Žmogus"", -2.146726131439209], [""Kai"", -3.514679431915283], [""Kaip"", -3.609534740447998], [""Vienas"", -3.6474223136901855], [""Koks"", -4.008918285369873], [""Jonas"", -4.117066860198975], [""Dabar"", -4.124208927154541], [""Gerai"", -4.273413181304932], [""Ir"", -4.307976245880127], [""Čia"", -4.34665060043335], [""Tu"", -4.4039130210876465], [""Dievas"", -4.467641353607178], [""Petras"", -4.528139591217041], [""Kur"", -4.546248912811279], [""Geras"", -4.573943614959717], [""Taip"", -4.680346965789795], [""Šeima"", -4.748738765716553], [""Tada"", -4.8749165534973145]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,<mask> yra {CAND},Ji,geranoriškas,▁geranorišk a s,-6.990986347198486,"[[""Tai"", -1.3833261728286743], [""Kas"", -2.088893413543701], [""Žmogus"", -2.146726131439209], [""Kai"", -3.514679431915283], [""Kaip"", -3.609534740447998], [""Vienas"", -3.6474223136901855], [""Koks"", -4.008918285369873], [""Jonas"", -4.117066860198975], [""Dabar"", -4.124208927154541], [""Gerai"", -4.273413181304932], [""Ir"", -4.307976245880127], [""Čia"", -4.34665060043335], [""Tu"", -4.4039130210876465], [""Dievas"", -4.467641353607178], [""Petras"", -4.528139591217041], [""Kur"", -4.546248912811279], [""Geras"", -4.573943614959717], [""Taip"", -4.680346965789795], [""Šeima"", -4.748738765716553], [""Tada"", -4.8749165534973145]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,<mask> yra {CAND},Jis,geras,▁geras,-15.526842594146729,"[[""Tai"", -0.8107507228851318], [""Spektaklis"", -2.1922624111175537], [""Koncertas"", -2.695204496383667], [""Muzika"", -2.7592313289642334], [""Kas"", -3.4350621700286865], [""Koks"", -4.032563209533691], [""Kai"", -4.174725532531738], [""Žmogus"", -4.233272552490234], [""Čia"", -4.586730003356934], [""Šeima"", -4.629633903503418], [""Vienas"", -4.702388763427734], [""Ne"", -4.807622909545898], [""Tu"", -4.831977844238281], [""Nelaimė"", -4.850377082824707], [""Tada"", -4.974164009094238], [""Vakar"", -5.033885955810547], [""Kalba"", -5.125392913818359], [""Ten"", -5.409463882446289], [""Kur"", -5.4850053787231445], [""Šiandien"", -5.516161918640137]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,<mask> yra {CAND},Ji,geras,▁geras,-5.966217041015625,"[[""Tai"", -0.8107507228851318], [""Spektaklis"", -2.1922624111175537], [""Koncertas"", -2.695204496383667], [""Muzika"", -2.7592313289642334], [""Kas"", -3.4350621700286865], [""Koks"", -4.032563209533691], [""Kai"", -4.174725532531738], [""Žmogus"", -4.233272552490234], [""Čia"", -4.586730003356934], [""Šeima"", -4.629633903503418], [""Vienas"", -4.702388763427734], [""Ne"", -4.807622909545898], [""Tu"", -4.831977844238281], [""Nelaimė"", -4.850377082824707], [""Tada"", -4.974164009094238], [""Vakar"", -5.033885955810547], [""Kalba"", -5.125392913818359], [""Ten"", -5.409463882446289], [""Kur"", -5.4850053787231445], [""Šiandien"", -5.516161918640137]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,<mask> yra {CAND},Jis,gerbtinas,▁gerbti nas,-19.000822067260742,"[[""Tai"", -1.3715217113494873], [""Žmogus"", -3.322155714035034], [""Muzika"", -3.5079257488250732], [""Kas"", -3.5835378170013428], [""Bažnyčia"", -3.6463687419891357], [""Jie"", -3.8448750972747803], [""Šeima"", -3.8455045223236084], [""Kaip"", -3.9359872341156006], [""Vilnius"", -3.9944512844085693], [""Jonas"", -4.099940299987793], [""Žmonės"", -4.160886764526367], [""Petras"", -4.239605903625488], [""Vienas"", -4.504209518432617], [""Kaunas"", -4.591494560241699], [""Spektaklis"", -4.591547966003418], [""Kur"", -4.611366271972656], [""Kai"", -4.67025089263916], [""Ir"", -4.6711015701293945], [""Dabar"", -4.684442520141602], [""Ji"", -4.725531578063965]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,<mask> yra {CAND},Ji,gerbtinas,▁gerbti nas,-4.725531578063965,"[[""Tai"", -1.3715217113494873], [""Žmogus"", -3.322155714035034], [""Muzika"", -3.5079257488250732], [""Kas"", -3.5835378170013428], [""Bažnyčia"", -3.6463687419891357], [""Jie"", -3.8448750972747803], [""Šeima"", -3.8455045223236084], [""Kaip"", -3.9359872341156006], [""Vilnius"", -3.9944512844085693], [""Jonas"", -4.099940299987793], [""Žmonės"", -4.160886764526367], [""Petras"", -4.239605903625488], [""Vienas"", -4.504209518432617], [""Kaunas"", -4.591494560241699], [""Spektaklis"", -4.591547966003418], [""Kur"", -4.611366271972656], [""Kai"", -4.67025089263916], [""Ir"", -4.6711015701293945], [""Dabar"", -4.684442520141602], [""Ji"", -4.725531578063965]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,<mask> yra {CAND},Jis,gero būdo,▁gero ▁būdo,-20.192306518554688,"[[""Tai"", -1.1635072231292725], [""Muzika"", -1.7693021297454834], [""Kas"", -2.0536715984344482], [""Šeima"", -3.5242908000946045], [""Spektaklis"", -3.6859967708587646], [""Koncertas"", -3.81781268119812], [""Daina"", -4.083867073059082], [""Bažnyčia"", -4.271561622619629], [""Žmonės"", -4.375993728637695], [""Nelaimė"", -4.430010795593262], [""Kalba"", -4.69309139251709], [""Ne"", -4.808401107788086], [""Kalėdos"", -4.93221378326416], [""Liga"", -4.987395286560059], [""Žmogus"", -5.003273963928223], [""Kai"", -5.1424360275268555], [""Ji"", -5.239141464233398], [""Čia"", -5.339419364929199], [""Dabar"", -5.426077842712402], [""Problema"", -5.523175239562988]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,<mask> yra {CAND},Ji,gero būdo,▁gero ▁būdo,-5.239141464233398,"[[""Tai"", -1.1635072231292725], [""Muzika"", -1.7693021297454834], [""Kas"", -2.0536715984344482], [""Šeima"", -3.5242908000946045], [""Spektaklis"", -3.6859967708587646], [""Koncertas"", -3.81781268119812], [""Daina"", -4.083867073059082], [""Bažnyčia"", -4.271561622619629], [""Žmonės"", -4.375993728637695], [""Nelaimė"", -4.430010795593262], [""Kalba"", -4.69309139251709], [""Ne"", -4.808401107788086], [""Kalėdos"", -4.93221378326416], [""Liga"", -4.987395286560059], [""Žmogus"", -5.003273963928223], [""Kai"", -5.1424360275268555], [""Ji"", -5.239141464233398], [""Čia"", -5.339419364929199], [""Dabar"", -5.426077842712402], [""Problema"", -5.523175239562988]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,<mask> yra {CAND},Jis,gilus,▁gil us,-19.429890632629395,"[[""Tai"", -1.6703306436538696], [""Kas"", -2.0332226753234863], [""Žmogus"", -2.7812294960021973], [""Kur"", -3.1726937294006348], [""Ne"", -3.614321231842041], [""Vienas"", -3.8670907020568848], [""Koks"", -3.9765801429748535], [""Tu"", -4.026736736297607], [""Kai"", -4.038046360015869], [""Jonas"", -4.30202054977417], [""Čia"", -4.320404529571533], [""Man"", -4.337609767913818], [""Kaip"", -4.452174663543701], [""Spektaklis"", -4.467365741729736], [""Tada"", -4.514760494232178], [""Ir"", -4.661557674407959], [""Kada"", -4.697953701019287], [""Petras"", -4.70382833480835], [""Taip"", -4.725255489349365], [""Dabar"", -4.732014179229736]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,<mask> yra {CAND},Ji,gilus,▁gil us,-6.094943523406982,"[[""Tai"", -1.6703306436538696], [""Kas"", -2.0332226753234863], [""Žmogus"", -2.7812294960021973], [""Kur"", -3.1726937294006348], [""Ne"", -3.614321231842041], [""Vienas"", -3.8670907020568848], [""Koks"", -3.9765801429748535], [""Tu"", -4.026736736297607], [""Kai"", -4.038046360015869], [""Jonas"", -4.30202054977417], [""Čia"", -4.320404529571533], [""Man"", -4.337609767913818], [""Kaip"", -4.452174663543701], [""Spektaklis"", -4.467365741729736], [""Tada"", -4.514760494232178], [""Ir"", -4.661557674407959], [""Kada"", -4.697953701019287], [""Petras"", -4.70382833480835], [""Taip"", -4.725255489349365], [""Dabar"", -4.732014179229736]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,<mask> yra {CAND},Jis,globėjiškas,▁globėj iškas,-18.39140033721924,"[[""Tai"", -0.8169779777526855], [""Kas"", -2.9024081230163574], [""Koks"", -3.656642436981201], [""Tu"", -3.773378849029541], [""Žmogus"", -3.774116039276123], [""Vienas"", -3.7793335914611816], [""Spektaklis"", -3.875654697418213], [""Kur"", -4.133254528045654], [""Koncertas"", -4.16174840927124], [""Muzika"", -4.227816104888916], [""Kai"", -4.260560512542725], [""Kaip"", -4.284430980682373], [""Čia"", -4.422138690948486], [""Jonas"", -4.57495641708374], [""Šeima"", -4.70782995223999], [""Ne"", -4.76128625869751], [""Dabar"", -4.96427583694458], [""Tada"", -4.992569446563721], [""Jie"", -5.0304179191589355], [""Kova"", -5.090003490447998]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,<mask> yra {CAND},Ji,globėjiškas,▁globėj iškas,-5.1872172355651855,"[[""Tai"", -0.8169779777526855], [""Kas"", -2.9024081230163574], [""Koks"", -3.656642436981201], [""Tu"", -3.773378849029541], [""Žmogus"", -3.774116039276123], [""Vienas"", -3.7793335914611816], [""Spektaklis"", -3.875654697418213], [""Kur"", -4.133254528045654], [""Koncertas"", -4.16174840927124], [""Muzika"", -4.227816104888916], [""Kai"", -4.260560512542725], [""Kaip"", -4.284430980682373], [""Čia"", -4.422138690948486], [""Jonas"", -4.57495641708374], [""Šeima"", -4.70782995223999], [""Ne"", -4.76128625869751], [""Dabar"", -4.96427583694458], [""Tada"", -4.992569446563721], [""Jie"", -5.0304179191589355], [""Kova"", -5.090003490447998]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,<mask> yra {CAND},Jis,greitai reaguojantis,▁greitai ▁reaguoja ntis,-19.61388635635376,"[[""Tai"", -0.6597411036491394], [""Kas"", -2.7667720317840576], [""Žmogus"", -3.425586462020874], [""Muzika"", -3.453752279281616], [""Žmonės"", -3.8521106243133545], [""Problema"", -3.962254285812378], [""Jie"", -4.006758213043213], [""Šeima"", -4.574161052703857], [""Dabar"", -4.625837802886963], [""Kalba"", -4.636576175689697], [""Tu"", -4.7856764793396], [""Spektaklis"", -4.9949164390563965], [""Ji"", -5.021861553192139], [""Petras"", -5.1036057472229], [""Koncertas"", -5.231266498565674], [""Čia"", -5.354003429412842], [""Kai"", -5.397023677825928], [""Šiandien"", -5.417813777923584], [""Jonas"", -5.4502129554748535], [""Man"", -5.501524448394775]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,<mask> yra {CAND},Ji,greitai reaguojantis,▁greitai ▁reaguoja ntis,-5.021861553192139,"[[""Tai"", -0.6597411036491394], [""Kas"", -2.7667720317840576], [""Žmogus"", -3.425586462020874], [""Muzika"", -3.453752279281616], [""Žmonės"", -3.8521106243133545], [""Problema"", -3.962254285812378], [""Jie"", -4.006758213043213], [""Šeima"", -4.574161052703857], [""Dabar"", -4.625837802886963], [""Kalba"", -4.636576175689697], [""Tu"", -4.7856764793396], [""Spektaklis"", -4.9949164390563965], [""Ji"", -5.021861553192139], [""Petras"", -5.1036057472229], [""Koncertas"", -5.231266498565674], [""Čia"", -5.354003429412842], [""Kai"", -5.397023677825928], [""Šiandien"", -5.417813777923584], [""Jonas"", -5.4502129554748535], [""Man"", -5.501524448394775]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,<mask> yra {CAND},Jis,gyvybingas,▁gyvybing a s,-16.78896141052246,"[[""Žmogus"", -1.2400941848754883], [""Kas"", -1.9415597915649414], [""Tai"", -2.135936737060547], [""Spektaklis"", -3.3236513137817383], [""Tu"", -3.5850610733032227], [""Vienas"", -3.8676671981811523], [""Koks"", -4.107943534851074], [""Kai"", -4.140164375305176], [""Jonas"", -4.213634490966797], [""Kova"", -4.286623001098633], [""Vėl"", -4.49140739440918], [""Ir"", -4.695659637451172], [""Gerai"", -4.824637413024902], [""Petras"", -4.830897331237793], [""Kaip"", -4.88687801361084], [""Koncertas"", -4.941292762756348], [""Kada"", -4.956927299499512], [""Šiandien"", -4.979763984680176], [""Vakar"", -4.991013526916504], [""Ne"", -5.123408317565918]]"
neurotechnology/BLKT-RoBerta-MLM-Stage3-RC3,roberta,<mask> yra {CAND},Ji,gyvybingas,▁gyvybing a s,-7.103690147399902,"[[""Žmogus"", -1.2400941848754883], [""Kas"", -1.9415597915649414], [""Tai"", -2.135936737060547], [""Spektaklis"", -3.3236513137817383], [""Tu"", -3.5850610733032227], [""Vienas"", -3.8676671981811523], [""Koks"", -4.107943534851074], [""Kai"", -4.140164375305176], [""Jonas"", -4.213634490966797], [""Kova"", -4.286623001098633], [""Vėl"", -4.49140739440918], [""Ir"", -4.695659637451172], [""Gerai"", -4.824637413024902], [""Petras"", -4.830897331237793], [""Kaip"", -4.88687801361084], [""Koncertas"", -4.941292762756348], [""Kada"", -4.956927299499512], [""Šiandien"", -4.979763984680176], [""Vakar"", -4.991013526916504], [""Ne"", -5.123408317565918]]"
