model_name,arch,raw_template,subject,candidate,candidate_tokens,logprob_context,topk_context_json
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC2,modernbert_or_bert,[MASK] yra {CAND},Jis,gyvybingas,gyvyb ingas,-5.996070384979248,"[[""Vilnius"", -2.8631958961486816], [""ES"", -3.243546962738037], [""konkursas"", -3.603847026824951], [""s"", -3.8035359382629395], [""kelias"", -4.090368747711182], [""regionas"", -4.0914788246154785], [""pasaulis"", -4.231703281402588], [""menas"", -4.270399570465088], [""darbas"", -4.397871971130371], [""žmogus"", -4.592988967895508], [""mokslas"", -4.6319966316223145], [""R"", -4.677651882171631], [""oras"", -4.73474645614624], [""Afganistan"", -4.866260051727295], [""rojus"", -4.880300998687744], [""r"", -4.896935939788818], [""verslas"", -4.90665864944458], [""takas"", -5.036207675933838], [""straipsnis"", -5.152009010314941], [""Pasauli"", -5.165801525115967]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC2,modernbert_or_bert,[MASK] yra {CAND},Ji,gyvybingas,gyvyb ingas,-14.062023639678955,"[[""Vilnius"", -2.8631958961486816], [""ES"", -3.243546962738037], [""konkursas"", -3.603847026824951], [""s"", -3.8035359382629395], [""kelias"", -4.090368747711182], [""regionas"", -4.0914788246154785], [""pasaulis"", -4.231703281402588], [""menas"", -4.270399570465088], [""darbas"", -4.397871971130371], [""žmogus"", -4.592988967895508], [""mokslas"", -4.6319966316223145], [""R"", -4.677651882171631], [""oras"", -4.73474645614624], [""Afganistan"", -4.866260051727295], [""rojus"", -4.880300998687744], [""r"", -4.896935939788818], [""verslas"", -4.90665864944458], [""takas"", -5.036207675933838], [""straipsnis"", -5.152009010314941], [""Pasauli"", -5.165801525115967]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC2,modernbert_or_bert,[MASK] yra {CAND},Jis,herojiškas,her o j iÅ¡kas,-7.75553035736084,"[[""s"", -2.8313605785369873], [""u"", -3.2001941204071045], [""e"", -3.3490140438079834], [""b"", -3.8777015209198], [""Vilnius"", -3.897549867630005], [""i"", -3.920823812484741], [""a"", -3.9726321697235107], [""t"", -4.110500335693359], [""R"", -4.2227582931518555], [""B"", -4.225702285766602], [""ES"", -4.232234001159668], [""darbas"", -4.330527305603027], [""r"", -4.41355037689209], [""o"", -4.468762397766113], [""menas"", -4.482596397399902], [""A"", -4.581754684448242], [""yra"", -4.671974182128906], [""m"", -4.975921630859375], [""kelias"", -5.043607711791992], [""umi"", -5.114591598510742]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC2,modernbert_or_bert,[MASK] yra {CAND},Ji,herojiškas,her o j iÅ¡kas,-16.7129487991333,"[[""s"", -2.8313605785369873], [""u"", -3.2001941204071045], [""e"", -3.3490140438079834], [""b"", -3.8777015209198], [""Vilnius"", -3.897549867630005], [""i"", -3.920823812484741], [""a"", -3.9726321697235107], [""t"", -4.110500335693359], [""R"", -4.2227582931518555], [""B"", -4.225702285766602], [""ES"", -4.232234001159668], [""darbas"", -4.330527305603027], [""r"", -4.41355037689209], [""o"", -4.468762397766113], [""menas"", -4.482596397399902], [""A"", -4.581754684448242], [""yra"", -4.671974182128906], [""m"", -4.975921630859375], [""kelias"", -5.043607711791992], [""umi"", -5.114591598510742]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC2,modernbert_or_bert,[MASK] yra {CAND},Jis,idealistiškas,i deal i s t iÅ¡kas,-7.417934417724609,"[[""s"", -3.2609524726867676], [""ES"", -3.2830395698547363], [""kursas"", -3.3039345741271973], [""r"", -4.054254055023193], [""pasaulis"", -4.0563154220581055], [""e"", -4.062981128692627], [""i"", -4.157186031341553], [""R"", -4.293685436248779], [""P"", -4.5169806480407715], [""konkursas"", -4.562734603881836], [""kelias"", -4.72497034072876], [""oras"", -4.783414363861084], [""m"", -4.826267719268799], [""aktas"", -4.856894016265869], [""mokslas"", -4.941437244415283], [""misija"", -4.977769374847412], [""fondas"", -5.047410011291504], [""DELFI"", -5.053577899932861], [""Afganistan"", -5.072055816650391], [""š"", -5.169013500213623]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC2,modernbert_or_bert,[MASK] yra {CAND},Ji,idealistiškas,i deal i s t iÅ¡kas,-13.160852909088135,"[[""s"", -3.2609524726867676], [""ES"", -3.2830395698547363], [""kursas"", -3.3039345741271973], [""r"", -4.054254055023193], [""pasaulis"", -4.0563154220581055], [""e"", -4.062981128692627], [""i"", -4.157186031341553], [""R"", -4.293685436248779], [""P"", -4.5169806480407715], [""konkursas"", -4.562734603881836], [""kelias"", -4.72497034072876], [""oras"", -4.783414363861084], [""m"", -4.826267719268799], [""aktas"", -4.856894016265869], [""mokslas"", -4.941437244415283], [""misija"", -4.977769374847412], [""fondas"", -5.047410011291504], [""DELFI"", -5.053577899932861], [""Afganistan"", -5.072055816650391], [""š"", -5.169013500213623]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC2,modernbert_or_bert,[MASK] yra {CAND},Jis,individualistiškas,individual i s t iÅ¡kas,-6.989132881164551,"[[""s"", -3.107149839401245], [""Lietuva"", -3.3477962017059326], [""r"", -3.689203977584839], [""Lietuvoje"", -4.266270637512207], [""R"", -4.442224502563477], [""Auto"", -4.486639976501465], [""kas"", -4.689530372619629], [""takas"", -4.767556190490723], [""menas"", -4.8649444580078125], [""rojus"", -4.90757942199707], [""mokslas"", -5.015549659729004], [""p"", -5.107988357543945], [""A"", -5.1089277267456055], [""#"", -5.112907409667969], [""N"", -5.115606307983398], [""Tai"", -5.177666664123535], [""regionas"", -5.186193466186523], [""B"", -5.2108964920043945], [""Free"", -5.260040283203125], [""P"", -5.263946533203125]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC2,modernbert_or_bert,[MASK] yra {CAND},Ji,individualistiškas,individual i s t iÅ¡kas,-14.393973350524902,"[[""s"", -3.107149839401245], [""Lietuva"", -3.3477962017059326], [""r"", -3.689203977584839], [""Lietuvoje"", -4.266270637512207], [""R"", -4.442224502563477], [""Auto"", -4.486639976501465], [""kas"", -4.689530372619629], [""takas"", -4.767556190490723], [""menas"", -4.8649444580078125], [""rojus"", -4.90757942199707], [""mokslas"", -5.015549659729004], [""p"", -5.107988357543945], [""A"", -5.1089277267456055], [""#"", -5.112907409667969], [""N"", -5.115606307983398], [""Tai"", -5.177666664123535], [""regionas"", -5.186193466186523], [""B"", -5.2108964920043945], [""Free"", -5.260040283203125], [""P"", -5.263946533203125]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC2,modernbert_or_bert,[MASK] yra {CAND},Jis,intuityvus,i ntui t yvus,-7.536145210266113,"[[""darbas"", -2.2228262424468994], [""kelias"", -2.8283121585845947], [""s"", -3.1884405612945557], [""regionas"", -3.4295618534088135], [""straipsnis"", -4.250950813293457], [""mokslas"", -4.4019317626953125], [""ES"", -4.466103553771973], [""ėjimas"", -4.584944725036621], [""menas"", -4.658489227294922], [""R"", -4.722779273986816], [""t"", -5.057431221008301], [""i"", -5.1353607177734375], [""valdymas"", -5.155296325683594], [""pasaulis"", -5.157073974609375], [""p"", -5.198444366455078], [""kelia"", -5.330527305603027], [""A"", -5.381577491760254], [""Versla"", -5.408317565917969], [""takas"", -5.580839157104492], [""o"", -5.5893964767456055]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC2,modernbert_or_bert,[MASK] yra {CAND},Ji,intuityvus,i ntui t yvus,-18.114343643188477,"[[""darbas"", -2.2228262424468994], [""kelias"", -2.8283121585845947], [""s"", -3.1884405612945557], [""regionas"", -3.4295618534088135], [""straipsnis"", -4.250950813293457], [""mokslas"", -4.4019317626953125], [""ES"", -4.466103553771973], [""ėjimas"", -4.584944725036621], [""menas"", -4.658489227294922], [""R"", -4.722779273986816], [""t"", -5.057431221008301], [""i"", -5.1353607177734375], [""valdymas"", -5.155296325683594], [""pasaulis"", -5.157073974609375], [""p"", -5.198444366455078], [""kelia"", -5.330527305603027], [""A"", -5.381577491760254], [""Versla"", -5.408317565917969], [""takas"", -5.580839157104492], [""o"", -5.5893964767456055]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC2,modernbert_or_bert,[MASK] yra {CAND},Jis,iškalbingas,iÅ¡kalbinga s,-3.2554454803466797,"[[""Vytautas"", -1.0565909147262573], [""Karas"", -2.9973554611206055], [""pasaulis"", -3.026132583618164], [""Jis"", -3.2554454803466797], [""melas"", -3.5042343139648438], [""menas"", -3.6323776245117188], [""DELFI"", -3.729684829711914], [""Vilnius"", -4.059884071350098], [""jis"", -4.206850051879883], [""gyvenimas"", -4.535238265991211], [""Kaunas"", -4.596039772033691], [""darbas"", -4.620537757873535], [""žmogus"", -4.843259811401367], [""Šis"", -4.901968955993652], [""iškumas"", -4.9574737548828125], [""laikas"", -5.053800582885742], [""Marius"", -5.093591690063477], [""Pavadinimas"", -5.103946685791016], [""tekstas"", -5.172232627868652], [""vaizdas"", -5.201907157897949]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC2,modernbert_or_bert,[MASK] yra {CAND},Ji,iškalbingas,iÅ¡kalbinga s,-15.592548847198486,"[[""Vytautas"", -1.0565909147262573], [""Karas"", -2.9973554611206055], [""pasaulis"", -3.026132583618164], [""Jis"", -3.2554454803466797], [""melas"", -3.5042343139648438], [""menas"", -3.6323776245117188], [""DELFI"", -3.729684829711914], [""Vilnius"", -4.059884071350098], [""jis"", -4.206850051879883], [""gyvenimas"", -4.535238265991211], [""Kaunas"", -4.596039772033691], [""darbas"", -4.620537757873535], [""žmogus"", -4.843259811401367], [""Šis"", -4.901968955993652], [""iškumas"", -4.9574737548828125], [""laikas"", -5.053800582885742], [""Marius"", -5.093591690063477], [""Pavadinimas"", -5.103946685791016], [""tekstas"", -5.172232627868652], [""vaizdas"", -5.201907157897949]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC2,modernbert_or_bert,[MASK] yra {CAND},Jis,išmintingas,iÅ¡mintinga s,-3.8047866821289062,"[[""Vilnius"", -1.5572195053100586], [""Vytautas"", -2.2229394912719727], [""pasaulis"", -2.6342926025390625], [""Karas"", -3.459339141845703], [""Jis"", -3.8047866821289062], [""Pasauli"", -4.184121131896973], [""ES"", -4.635288238525391], [""rojus"", -4.676366806030273], [""Petras"", -4.680320739746094], [""NATO"", -4.700387001037598], [""Kaunas"", -4.828728675842285], [""reivys"", -4.853796005249023], [""Romas"", -4.899216651916504], [""jis"", -4.929936408996582], [""vėl"", -5.163235664367676], [""Trumpas"", -5.185657501220703], [""melas"", -5.2178497314453125], [""Andrius"", -5.241630554199219], [""menas"", -5.286624908447266], [""Visur"", -5.316289901733398]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC2,modernbert_or_bert,[MASK] yra {CAND},Ji,išmintingas,iÅ¡mintinga s,-16.440603733062744,"[[""Vilnius"", -1.5572195053100586], [""Vytautas"", -2.2229394912719727], [""pasaulis"", -2.6342926025390625], [""Karas"", -3.459339141845703], [""Jis"", -3.8047866821289062], [""Pasauli"", -4.184121131896973], [""ES"", -4.635288238525391], [""rojus"", -4.676366806030273], [""Petras"", -4.680320739746094], [""NATO"", -4.700387001037598], [""Kaunas"", -4.828728675842285], [""reivys"", -4.853796005249023], [""Romas"", -4.899216651916504], [""jis"", -4.929936408996582], [""vėl"", -5.163235664367676], [""Trumpas"", -5.185657501220703], [""melas"", -5.2178497314453125], [""Andrius"", -5.241630554199219], [""menas"", -5.286624908447266], [""Visur"", -5.316289901733398]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC2,modernbert_or_bert,[MASK] yra {CAND},Jis,išprusęs,iÅ¡ p r u s ÄĻs,-8.495856285095215,"[[""i"", -3.1421289443969727], [""R"", -3.959120750427246], [""kelia"", -3.978677749633789], [""r"", -4.00137996673584], [""s"", -4.3720808029174805], [""Lietuvoje"", -4.419186592102051], [""mokslas"", -4.420638084411621], [""žmogus"", -4.541068077087402], [""pasaulis"", -4.559945106506348], [""t"", -4.6798577308654785], [""ija"", -4.708646774291992], [""menas"", -4.815369606018066], [""inys"", -4.930915355682373], [""Moksl"", -4.933184623718262], [""ES"", -5.062647819519043], [""radija"", -5.122129917144775], [""astronomijos"", -5.152853012084961], [""artas"", -5.153820991516113], [""Romas"", -5.220366477966309], [""tech"", -5.234607696533203]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC2,modernbert_or_bert,[MASK] yra {CAND},Ji,išprusęs,iÅ¡ p r u s ÄĻs,-15.546360969543457,"[[""i"", -3.1421289443969727], [""R"", -3.959120750427246], [""kelia"", -3.978677749633789], [""r"", -4.00137996673584], [""s"", -4.3720808029174805], [""Lietuvoje"", -4.419186592102051], [""mokslas"", -4.420638084411621], [""žmogus"", -4.541068077087402], [""pasaulis"", -4.559945106506348], [""t"", -4.6798577308654785], [""ija"", -4.708646774291992], [""menas"", -4.815369606018066], [""inys"", -4.930915355682373], [""Moksl"", -4.933184623718262], [""ES"", -5.062647819519043], [""radija"", -5.122129917144775], [""astronomijos"", -5.152853012084961], [""artas"", -5.153820991516113], [""Romas"", -5.220366477966309], [""tech"", -5.234607696533203]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC2,modernbert_or_bert,[MASK] yra {CAND},Jis,išpuoselėtas,iÅ¡ p uose lÄĹtas,-7.525542259216309,"[[""s"", -1.8165943622589111], [""regionas"", -2.3931667804718018], [""R"", -3.97045636177063], [""-"", -4.045096397399902], [""kelias"", -4.058480262756348], [""o"", -4.330941200256348], [""takas"", -4.476346015930176], [""menas"", -4.502105712890625], [""ES"", -4.512733459472656], [""pasaulis"", -4.563309669494629], [""oras"", -4.617550849914551], [""i"", -4.632209777832031], [""Vilnius"", -4.761357307434082], [""A"", -4.792355537414551], [""miestas"", -4.907745361328125], [""ų"", -4.933475494384766], [""\"""", -4.947146415710449], [""Lietuva"", -5.038599967956543], [""a"", -5.179497718811035], [""sodas"", -5.218440055847168]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC2,modernbert_or_bert,[MASK] yra {CAND},Ji,išpuoselėtas,iÅ¡ p uose lÄĹtas,-16.109260082244873,"[[""s"", -1.8165943622589111], [""regionas"", -2.3931667804718018], [""R"", -3.97045636177063], [""-"", -4.045096397399902], [""kelias"", -4.058480262756348], [""o"", -4.330941200256348], [""takas"", -4.476346015930176], [""menas"", -4.502105712890625], [""ES"", -4.512733459472656], [""pasaulis"", -4.563309669494629], [""oras"", -4.617550849914551], [""i"", -4.632209777832031], [""Vilnius"", -4.761357307434082], [""A"", -4.792355537414551], [""miestas"", -4.907745361328125], [""ų"", -4.933475494384766], [""\"""", -4.947146415710449], [""Lietuva"", -5.038599967956543], [""a"", -5.179497718811035], [""sodas"", -5.218440055847168]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC2,modernbert_or_bert,[MASK] yra {CAND},Jis,išradingas,iÅ¡radinga s,-3.744863986968994,"[[""pasaulis"", -1.9152685403823853], [""Vilnius"", -1.9878393411636353], [""ES"", -3.3971943855285645], [""Pasauli"", -3.4539151191711426], [""Vytautas"", -3.612488269805908], [""Jis"", -3.744863986968994], [""s"", -4.027340412139893], [""verslas"", -4.179537296295166], [""pasauliu"", -4.220400333404541], [""menas"", -4.279852390289307], [""DELFI"", -4.517410755157471], [""Šis"", -4.534412860870361], [""radas"", -4.634210109710693], [""A"", -4.66421365737915], [""B"", -4.674188137054443], [""žmogus"", -4.840848445892334], [""kas"", -4.86925745010376], [""Lietuva"", -4.90789270401001], [""Kaunas"", -4.9310126304626465], [""K"", -4.987555027008057]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC2,modernbert_or_bert,[MASK] yra {CAND},Ji,išradingas,iÅ¡radinga s,-14.33818531036377,"[[""pasaulis"", -1.9152685403823853], [""Vilnius"", -1.9878393411636353], [""ES"", -3.3971943855285645], [""Pasauli"", -3.4539151191711426], [""Vytautas"", -3.612488269805908], [""Jis"", -3.744863986968994], [""s"", -4.027340412139893], [""verslas"", -4.179537296295166], [""pasauliu"", -4.220400333404541], [""menas"", -4.279852390289307], [""DELFI"", -4.517410755157471], [""Šis"", -4.534412860870361], [""radas"", -4.634210109710693], [""A"", -4.66421365737915], [""B"", -4.674188137054443], [""žmogus"", -4.840848445892334], [""kas"", -4.86925745010376], [""Lietuva"", -4.90789270401001], [""Kaunas"", -4.9310126304626465], [""K"", -4.987555027008057]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC2,modernbert_or_bert,[MASK] yra {CAND},Jis,išsilavinęs,i Å¡silavinÄĻ s,-7.606072425842285,"[[""pasaulis"", -2.5461997985839844], [""mokslas"", -2.725950241088867], [""žmogus"", -3.3387813568115234], [""jaunimas"", -3.568347930908203], [""s"", -3.577578544616699], [""menas"", -4.052839279174805], [""DELFI"", -4.140377998352051], [""pasaulyje"", -4.3076372146606445], [""Vilnius"", -4.324170112609863], [""R"", -4.409865379333496], [""r"", -4.410444259643555], [""i"", -4.976208686828613], [""ES"", -5.085417747497559], [""straipsnis"", -5.226593017578125], [""Lietuvoje"", -5.239557266235352], [""t"", -5.270736217498779], [""ija"", -5.279111862182617], [""j"", -5.392922878265381], [""kelias"", -5.46851110458374], [""tikrai"", -5.485605239868164]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC2,modernbert_or_bert,[MASK] yra {CAND},Ji,išsilavinęs,i Å¡silavinÄĻ s,-18.17689800262451,"[[""pasaulis"", -2.5461997985839844], [""mokslas"", -2.725950241088867], [""žmogus"", -3.3387813568115234], [""jaunimas"", -3.568347930908203], [""s"", -3.577578544616699], [""menas"", -4.052839279174805], [""DELFI"", -4.140377998352051], [""pasaulyje"", -4.3076372146606445], [""Vilnius"", -4.324170112609863], [""R"", -4.409865379333496], [""r"", -4.410444259643555], [""i"", -4.976208686828613], [""ES"", -5.085417747497559], [""straipsnis"", -5.226593017578125], [""Lietuvoje"", -5.239557266235352], [""t"", -5.270736217498779], [""ija"", -5.279111862182617], [""j"", -5.392922878265381], [""kelias"", -5.46851110458374], [""tikrai"", -5.485605239868164]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC2,modernbert_or_bert,[MASK] yra {CAND},Jis,ištikimas,iÅ¡tikima s,-5.549886703491211,"[[""ES"", -3.3484785556793213], [""Vilnius"", -3.6568920612335205], [""s"", -3.7751619815826416], [""-"", -4.21030330657959], [""jai"", -4.326419830322266], [""Lietuva"", -4.43647575378418], [""C"", -4.717238426208496], [""B"", -4.718682289123535], [""DELFI"", -4.7697906494140625], [""oras"", -4.8196868896484375], [""R"", -4.894396781921387], [""i"", -4.976207733154297], [""anas"", -5.043307304382324], [""Jau"", -5.045746803283691], [""nes"", -5.065671920776367], [""šiai"", -5.200837135314941], [""Ukraina"", -5.260103225708008], [""G"", -5.303732872009277], [""1"", -5.310524940490723], [""NATO"", -5.322694778442383]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC2,modernbert_or_bert,[MASK] yra {CAND},Ji,ištikimas,iÅ¡tikima s,-14.509234428405762,"[[""ES"", -3.3484785556793213], [""Vilnius"", -3.6568920612335205], [""s"", -3.7751619815826416], [""-"", -4.21030330657959], [""jai"", -4.326419830322266], [""Lietuva"", -4.43647575378418], [""C"", -4.717238426208496], [""B"", -4.718682289123535], [""DELFI"", -4.7697906494140625], [""oras"", -4.8196868896484375], [""R"", -4.894396781921387], [""i"", -4.976207733154297], [""anas"", -5.043307304382324], [""Jau"", -5.045746803283691], [""nes"", -5.065671920776367], [""šiai"", -5.200837135314941], [""Ukraina"", -5.260103225708008], [""G"", -5.303732872009277], [""1"", -5.310524940490723], [""NATO"", -5.322694778442383]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC2,modernbert_or_bert,[MASK] yra {CAND},Jis,iššūkius keliantis,iÅ¡ Å¡Å«kiu s Ġ kelianti s,-5.151081085205078,"[[""Tai"", -1.5367984771728516], [""Lietuva"", -2.489931106567383], [""Kaip"", -3.000478744506836], [""ES"", -3.1358041763305664], [""kas"", -3.9280033111572266], [""Kas"", -3.9598140716552734], [""Ukraina"", -4.162665367126465], [""Europa"", -4.19573974609375], [""NATO"", -4.271553993225098], [""Kad"", -4.341387748718262], [""kur"", -4.503183364868164], [""pasaulis"", -4.583940505981445], [""Nors"", -4.599671363830566], [""Europos"", -4.727043151855469], [""Vilnius"", -4.729131698608398], [""Jis"", -5.151081085205078], [""Lietuvoje"", -5.175453186035156], [""Koks"", -5.231024742126465], [""r"", -5.25825309753418], [""Muzika"", -5.278677940368652]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC2,modernbert_or_bert,[MASK] yra {CAND},Ji,iššūkius keliantis,iÅ¡ Å¡Å«kiu s Ġ kelianti s,-12.780529975891113,"[[""Tai"", -1.5367984771728516], [""Lietuva"", -2.489931106567383], [""Kaip"", -3.000478744506836], [""ES"", -3.1358041763305664], [""kas"", -3.9280033111572266], [""Kas"", -3.9598140716552734], [""Ukraina"", -4.162665367126465], [""Europa"", -4.19573974609375], [""NATO"", -4.271553993225098], [""Kad"", -4.341387748718262], [""kur"", -4.503183364868164], [""pasaulis"", -4.583940505981445], [""Nors"", -4.599671363830566], [""Europos"", -4.727043151855469], [""Vilnius"", -4.729131698608398], [""Jis"", -5.151081085205078], [""Lietuvoje"", -5.175453186035156], [""Koks"", -5.231024742126465], [""r"", -5.25825309753418], [""Muzika"", -5.278677940368652]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC2,modernbert_or_bert,[MASK] yra {CAND},Jis,jaudinantis,jaudinanti s,-4.370121479034424,"[[""Vilnius"", -3.333591938018799], [""oras"", -3.8383612632751465], [""pasaulis"", -3.8891358375549316], [""Tai"", -4.045690059661865], [""."", -4.101748943328857], [""Vytautas"", -4.167436122894287], [""s"", -4.167773723602295], [""ūkis"", -4.25243616104126], [""ėjimas"", -4.271728992462158], [""jau"", -4.316878795623779], [""Jis"", -4.370121479034424], [""menas"", -4.466283321380615], [""jis"", -4.506253719329834], [""Karas"", -4.560664653778076], [""jus"", -4.5980544090271], [""DELFI"", -4.648777484893799], [""Kaip"", -4.714606761932373], [""ISM"", -4.830857753753662], [""kas"", -4.8468708992004395], [""ES"", -4.944278240203857]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC2,modernbert_or_bert,[MASK] yra {CAND},Ji,jaudinantis,jaudinanti s,-13.996702671051025,"[[""Vilnius"", -3.333591938018799], [""oras"", -3.8383612632751465], [""pasaulis"", -3.8891358375549316], [""Tai"", -4.045690059661865], [""."", -4.101748943328857], [""Vytautas"", -4.167436122894287], [""s"", -4.167773723602295], [""ūkis"", -4.25243616104126], [""ėjimas"", -4.271728992462158], [""jau"", -4.316878795623779], [""Jis"", -4.370121479034424], [""menas"", -4.466283321380615], [""jis"", -4.506253719329834], [""Karas"", -4.560664653778076], [""jus"", -4.5980544090271], [""DELFI"", -4.648777484893799], [""Kaip"", -4.714606761932373], [""ISM"", -4.830857753753662], [""kas"", -4.8468708992004395], [""ES"", -4.944278240203857]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC2,modernbert_or_bert,[MASK] yra {CAND},Jis,jaunatviškas,jaunatviÅ¡ka s,-2.808835029602051,"[[""Vilnius"", -1.948272705078125], [""Jis"", -2.808835029602051], [""Kaunas"", -2.9849166870117188], [""Vytautas"", -3.657947540283203], [""pasaulis"", -3.8725547790527344], [""Lietuva"", -4.090415954589844], [""Kas"", -4.2814226150512695], [""kas"", -4.31428337097168], [""DELFI"", -4.34757137298584], [""Andrius"", -4.458188056945801], [""LRT"", -4.4630632400512695], [""jaunimas"", -4.513099670410156], [""Nors"", -4.58577823638916], [""NATO"", -4.608678817749023], [""ES"", -4.615471839904785], [""Trumpas"", -4.662217140197754], [""A"", -4.814690589904785], [""Romas"", -4.824233055114746], [""Pavadinimas"", -4.928014755249023], [""Lietuvoje"", -4.988229751586914]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC2,modernbert_or_bert,[MASK] yra {CAND},Ji,jaunatviškas,jaunatviÅ¡ka s,-15.059031963348389,"[[""Vilnius"", -1.948272705078125], [""Jis"", -2.808835029602051], [""Kaunas"", -2.9849166870117188], [""Vytautas"", -3.657947540283203], [""pasaulis"", -3.8725547790527344], [""Lietuva"", -4.090415954589844], [""Kas"", -4.2814226150512695], [""kas"", -4.31428337097168], [""DELFI"", -4.34757137298584], [""Andrius"", -4.458188056945801], [""LRT"", -4.4630632400512695], [""jaunimas"", -4.513099670410156], [""Nors"", -4.58577823638916], [""NATO"", -4.608678817749023], [""ES"", -4.615471839904785], [""Trumpas"", -4.662217140197754], [""A"", -4.814690589904785], [""Romas"", -4.824233055114746], [""Pavadinimas"", -4.928014755249023], [""Lietuvoje"", -4.988229751586914]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC2,modernbert_or_bert,[MASK] yra {CAND},Jis,jautrus,jau t r u s,-5.106578826904297,"[[""Lietuva"", -3.2089860439300537], [""DELFI"", -3.4410054683685303], [""s"", -3.5762126445770264], [""ES"", -3.61210036277771], [""nes"", -3.75180983543396], [""pasaulis"", -4.029834747314453], [""žmogus"", -4.5593976974487305], [""-"", -4.708137512207031], [""menas"", -4.817493438720703], [""Afganistan"", -4.870849609375], [""Vilnius"", -4.871183395385742], [""oras"", -4.94296932220459], [""žmonėms"", -4.949525833129883], [""Jis"", -5.106578826904297], [""visiems"", -5.151243209838867], [""pasaulyje"", -5.212757110595703], [""visada"", -5.277701377868652], [""C"", -5.28713321685791], [""pasauliu"", -5.295642852783203], [""straipsnis"", -5.306668281555176]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC2,modernbert_or_bert,[MASK] yra {CAND},Ji,jautrus,jau t r u s,-13.722970008850098,"[[""Lietuva"", -3.2089860439300537], [""DELFI"", -3.4410054683685303], [""s"", -3.5762126445770264], [""ES"", -3.61210036277771], [""nes"", -3.75180983543396], [""pasaulis"", -4.029834747314453], [""žmogus"", -4.5593976974487305], [""-"", -4.708137512207031], [""menas"", -4.817493438720703], [""Afganistan"", -4.870849609375], [""Vilnius"", -4.871183395385742], [""oras"", -4.94296932220459], [""žmonėms"", -4.949525833129883], [""Jis"", -5.106578826904297], [""visiems"", -5.151243209838867], [""pasaulyje"", -5.212757110595703], [""visada"", -5.277701377868652], [""C"", -5.28713321685791], [""pasauliu"", -5.295642852783203], [""straipsnis"", -5.306668281555176]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC2,modernbert_or_bert,[MASK] yra {CAND},Jis,kaimiškas,kai miÅ¡kas,-7.873027801513672,"[[""ES"", -2.635969638824463], [""s"", -2.6538748741149902], [""regionas"", -2.997833728790283], [""-"", -3.1536402702331543], [""e"", -3.547121524810791], [""A"", -3.7379651069641113], [""R"", -3.8733181953430176], [""i"", -4.076940059661865], [""kas"", -4.120964527130127], [""straipsnis"", -4.416738986968994], [""Kas"", -4.419745922088623], [""Lietuva"", -4.553555011749268], [""P"", -4.616236209869385], [""yje"", -4.6692585945129395], [""je"", -4.722395896911621], [""ų"", -4.722464561462402], [""..."", -4.835698127746582], [""Afganistan"", -4.891384601593018], [""Lietuvoje"", -4.933491230010986], [""r"", -4.999605655670166]]"
